date,close,pred_xgb,pred_lgb,pred_ens,pred_std,position,asset_return,forward_return,strategy_daily_return
2020-01-02,53.30641174316406,-0.002687736851294855,,-0.002687736851294855,0.012482146307442644,1.0,0.0,-0.008039741931347155,0.0
2020-01-03,52.87784194946289,-0.003725454170145456,,-0.003725454170145456,0.012482146307442644,1.0,-0.008039741931347155,0.007678185122665049,-0.008839741931347156
2020-01-06,53.28384780883789,-0.009452540293530865,,-0.009452540293530865,0.012482146307442644,1.0,0.007678185122665049,-0.00818382477542845,0.007678185122665049
2020-01-07,52.847782135009766,-0.004712772907669165,,-0.004712772907669165,0.012482146307442644,1.0,-0.00818382477542845,-0.015080271889250874,-0.00818382477542845
2020-01-08,52.05082321166992,-0.003752499325494162,,-0.003752499325494162,0.0026620193975493015,1.0,-0.015080271889250874,0.007655510948447741,-0.015080271889250874
2020-01-09,52.44929885864258,-0.005992652457917488,,-0.005992652457917488,0.002424986613409268,1.0,0.007655510948447741,-0.008887527038710208,0.007655510948447741
2020-01-10,51.983154296875,-0.0053432734756693676,,-0.0053432734756693676,0.002216399249164231,1.0,-0.008887527038710208,0.00954570431564461,-0.008887527038710208
2020-01-13,52.4793701171875,0.001386898533163569,,0.001386898533163569,0.0030761946123832313,1.0,0.00954570431564461,-0.008595965211404266,0.00954570431564461
2020-01-14,52.02825927734375,-0.0020601530667923424,,-0.0020601530667923424,0.0029715479649980686,1.0,-0.008595965211404266,-0.0015895714726470445,-0.008595965211404266
2020-01-15,51.945556640625,-0.0005151641379854751,,-0.0005151641379854751,0.00301494120597496,1.0,-0.0015895714726470445,-0.003907994115684099,-0.0015895714726470445
2020-01-16,51.7425537109375,0.00040087208735121635,,0.00040087208735121635,0.003114313569218726,1.0,-0.003907994115684099,-0.0037782365084045866,-0.003907994115684099
2020-01-17,51.54705810546875,0.0029064315512890558,,0.0029064315512890558,0.0034701227590609035,1.0,-0.0037782365084045866,-0.014293905490162184,-0.0037782365084045866
2020-01-21,50.81024932861328,0.0038774758129813606,,0.0038774758129813606,0.0038031204221280596,1.0,-0.014293905490162184,-0.005770818076996642,-0.014293905490162184
2020-01-22,50.517032623291016,0.0010881875884363526,,0.0010881875884363526,0.003763322652295003,1.0,-0.005770818076996642,-0.006250973646913072,-0.005770818076996642
2020-01-23,50.20125198364258,0.00800576688773924,,0.00800576688773924,0.004458806294386675,1.0,-0.006250973646913072,-0.006739459711000539,-0.006250973646913072
2020-01-24,49.86292266845703,-0.0005134264856955833,,-0.0005134264856955833,0.0043129577119211315,1.0,-0.006739459711000539,-0.023823935646325345,-0.006739459711000539
2020-01-27,48.674991607666016,-0.0032281451774251696,,-0.0032281451774251696,0.004201618978520878,1.0,-0.023823935646325345,-0.00139014097101553,-0.023823935646325345
2020-01-28,48.60732650756836,0.01196070476186149,,0.01196070476186149,0.005155345971926444,1.0,-0.00139014097101553,-0.00835269235831182,-0.00139014097101553
2020-01-29,48.201324462890625,0.003339819535303092,,0.003339819535303092,0.0050945357154967025,1.0,-0.00835269235831182,0.010606862087762847,-0.00835269235831182
2020-01-30,48.712589263916016,0.006710169139697062,,0.006710169139697062,0.005212421121328324,1.0,0.010606862087762847,-0.041210244897438186,0.010606862087762847
2020-01-31,46.70513153076172,0.0027185899129571296,,0.0027185899129571296,0.005212183268551014,1.0,-0.041210244897438186,-0.02237592773943986,-0.041210244897438186
2020-02-03,45.66006088256836,0.0005788999023007568,,0.0005788999023007568,0.0051317696198290895,1.0,-0.02237592773943986,-0.012514546333597054,-0.02237592773943986
2020-02-04,45.088645935058594,0.002465240127950487,,0.002465240127950487,0.004595010957027798,1.0,-0.012514546333597054,0.0460230946288227,-0.012514546333597054
2020-02-05,47.16376495361328,0.00021256247781950062,,0.00021256247781950062,0.004402595950532416,1.0,0.0460230946288227,-0.013550072154787318,0.0460230946288227
2020-02-06,46.52469253540039,-0.0026481295791344005,,-0.0026481295791344005,0.004343578684263698,1.0,-0.013550072154787318,-0.0066257691247144646,-0.013550072154787318
2020-02-07,46.2164306640625,-0.007859965593427016,,-0.007859965593427016,0.004524165740579701,1.0,-0.0066257691247144646,-0.010561138917869584,-0.0066257691247144646
2020-02-10,45.72833251953125,-0.012655828069870296,,-0.012655828069870296,0.005306458394073627,1.0,-0.010561138917869584,0.009506392040714795,-0.010561138917869584
2020-02-11,46.16304397583008,0.0029630752622273296,,0.0029630752622273296,0.0053271638501636515,1.0,0.009506392040714795,0.012225645619316605,0.009506392040714795
2020-02-12,46.7274169921875,-0.008224487787876556,,-0.008224487787876556,0.005673728333948824,1.0,0.012225645619316605,-0.005549372895392035,0.012225645619316605
2020-02-13,46.468109130859375,-0.0013152321209326768,,-0.0013152321209326768,0.0056846598636626135,1.0,-0.005549372895392035,-0.004595555035999288,-0.005549372895392035
2020-02-14,46.25456237792969,-0.0019861549019076163,,-0.0019861549019076163,0.005712704431536838,1.0,-0.004595555035999288,-0.012695709717718828,-0.004595555035999288
2020-02-18,45.667327880859375,0.0035998138844211295,,0.0035998138844211295,0.00573066538975515,1.0,-0.012695709717718828,0.007681965107552813,-0.012695709717718828
2020-02-19,46.01814270019531,-0.003882110291162708,,-0.003882110291162708,0.005749361662532327,1.0,0.007681965107552813,-0.007954984423934275,0.007681965107552813
2020-02-20,45.652069091796875,0.00036827022014014913,,0.00036827022014014913,0.0057448800539873154,1.0,-0.007954984423934275,-0.012194946678547813,-0.007954984423934275
2020-02-21,45.09534454345703,0.009425565314425956,,0.009425565314425956,0.0058563099098413235,1.0,-0.012194946678547813,-0.04684618855482825,-0.012194946678547813
2020-02-24,42.9827995300293,0.00687116826530857,,0.00687116826530857,0.006045246847604078,1.0,-0.04684618855482825,-0.038324826852157656,-0.04684618855482825
2020-02-25,41.33549118041992,0.008141456741263995,,0.008141456741263995,0.006211411565629695,1.0,-0.038324826852157656,-0.02195582054422862,-0.038324826852157656
2020-02-26,40.42793655395508,0.0012490503861830307,,0.0012490503861830307,0.005657218116339918,1.0,-0.02195582054422862,-0.06017725518570072,-0.02195582054422862
2020-02-27,37.995094299316406,-0.0066245922145886154,,-0.0066245922145886154,0.005830412556743553,1.0,-0.06017725518570072,0.032516862636902566,-0.06017725518570072
2020-02-28,39.23057556152344,0.0075450741645621214,,0.0075450741645621214,0.005883690474389586,1.0,0.032516862636902566,0.04743399007784865,0.032516862636902566
2020-03-02,41.09143829345703,0.026115296587457818,,0.026115296587457818,0.00828054650049013,1.0,0.04743399007784865,-0.04788414717810474,0.04743399007784865
2020-03-03,39.123809814453125,0.0052287747438205185,,0.0052287747438205185,0.008326837184018417,1.0,-0.04788414717810474,0.021832335030409267,-0.04788414717810474
2020-03-04,39.97797393798828,0.03802964376531221,,0.03802964376531221,0.011678198491782064,1.0,0.021832335030409267,-0.044067139020987245,0.021832335030409267
2020-03-05,38.21625900268555,0.023392584257224534,,0.023392584257224534,0.012485557231405695,1.0,-0.044067139020987245,-0.04829378400012063,-0.044067139020987245
2020-03-06,36.37065124511719,0.020447789144707004,,0.020447789144707004,0.012863031506922057,1.0,-0.04829378400012063,-0.12224774048524345,-0.04829378400012063
2020-03-09,31.924421310424805,0.01904777208094118,,0.01904777208094118,0.01279456088044854,1.0,-0.12224774048524345,0.03702820794223016,-0.12224774048524345
2020-03-10,33.10652542114258,0.017819974097143015,,0.017819974097143015,0.012142776496649436,1.0,0.03702820794223016,-0.03294188734066261,0.03702820794223016
2020-03-11,32.015933990478516,0.015187168198168906,,0.015187168198168906,0.012161776692316113,1.0,-0.03294188734066261,-0.11433993602838632,-0.03294188734066261
2020-03-12,28.355234146118164,-0.00714318589258989,,-0.00714318589258989,0.012083222841610538,1.0,-0.11433993602838632,0.025282132908713173,-0.11433993602838632
2020-03-13,29.072114944458008,0.03344561281664668,,0.03344561281664668,0.012976846243358889,1.0,0.025282132908713173,-0.09522553921323884,0.025282132908713173
2020-03-16,26.303707122802734,0.04423661991276167,,0.04423661991276167,0.014592675335354924,1.0,-0.09522553921323884,0.06726589580034914,-0.09522553921323884
2020-03-17,28.073049545288086,0.01676181875214669,,0.01676181875214669,0.014436449407818025,1.0,0.06726589580034914,-0.10024457203562653,0.06726589580034914
2020-03-18,25.258878707885742,-0.00112253449952416,,-0.00112253449952416,0.014270963154241641,1.0,-0.10024457203562653,0.03955341594799999,-0.10024457203562653
2020-03-19,26.257953643798828,0.024130096546079265,,0.024130096546079265,0.014070980665232838,1.0,0.03955341594799999,-0.04908514948720577,0.03955341594799999
2020-03-20,24.969078063964844,-0.01903107059777362,,-0.01903107059777362,0.015984574948089254,1.0,-0.04908514948720577,-0.03940145694121788,-0.04908514948720577
2020-03-23,23.985260009765625,0.06394491598155708,,0.06394491598155708,0.01942763028067985,1.0,-0.03940145694121788,0.12686804423696696,-0.03940145694121788
2020-03-24,27.028223037719727,0.01947074296956571,,0.01947074296956571,0.01933480237026188,1.0,0.12686804423696696,0.05220099427172076,0.12686804423696696
2020-03-25,28.439123153686523,0.01424550905840268,,0.01424550905840268,0.018989105213317526,1.0,0.05220099427172076,0.041029715650754195,0.05220099427172076
2020-03-26,29.605972290039062,0.0058893723600521135,,0.0058893723600521135,0.018338483845186687,1.0,0.041029715650754195,-0.04817106702874929,0.041029715650754195
2020-03-27,28.179821014404297,-0.007924694470743197,,-0.007924694470743197,0.0191288434525613,1.0,-0.04817106702874929,0.014884994539858365,-0.04817106702874929
2020-03-30,28.59927749633789,0.020902150040133165,,0.020902150040133165,0.019042148861906905,1.0,0.014884994539858365,0.012533264400279132,0.014884994539858365
2020-03-31,28.957719802856445,0.027254331985686445,,0.027254331985686445,0.018941003750336128,1.0,0.012533264400279132,-0.01158798947582318,0.012533264400279132
2020-04-01,28.62215805053711,-4.688822748069526e-05,,-4.688822748069526e-05,0.01878226147055505,1.0,-0.01158798947582318,0.07647218286455759,-0.01158798947582318
2020-04-02,30.810956954956055,0.033453959400848554,,0.033453959400848554,0.019107242183413125,1.0,0.07647218286455759,-0.029455704426477602,0.07647218286455759
2020-04-03,29.903398513793945,-0.011360054957617317,,-0.011360054957617317,0.020107015711083916,1.0,-0.029455704426477602,0.032135235677168694,-0.029455704426477602
2020-04-06,30.864351272583008,0.0649762237125584,,0.0649762237125584,0.02295904706200115,1.0,0.032135235677168694,0.019026055739503445,0.032135235677168694
2020-04-07,31.45157814025879,-0.002077522080564254,,-0.002077522080564254,0.02338324684450651,1.0,0.019026055739503445,0.06328811011247337,0.019026055739503445
2020-04-08,33.44208908081055,-0.027093155258733344,,-0.027093155258733344,0.025360517547747853,1.0,0.06328811011247337,-0.01641951200704761,0.06328811011247337
2020-04-09,32.89298629760742,0.010743602200042463,,0.010743602200042463,0.024862186728419482,1.0,-0.01641951200704761,-0.008578984376005683,-0.01641951200704761
2020-04-13,32.61079788208008,0.03681053486088368,,0.03681053486088368,0.025000733801720847,1.0,-0.008578984376005683,-0.007717642104524414,-0.008578984376005683
2020-04-14,32.3591194152832,-0.014094988439283357,,-0.014094988439283357,0.02489972241108886,1.0,-0.007717642104524414,-0.04595792000918575,-0.007717642104524414
2020-04-15,30.87196159362793,-0.020670702609190364,,-0.020670702609190364,0.025969447667236866,1.0,-0.04595792000918575,-0.03285565327976703,-0.04595792000918575
2020-04-16,29.857643127441406,0.028002945137693556,,0.028002945137693556,0.026075015497716954,1.0,-0.03285565327976703,0.10395934484238034,-0.03285565327976703
2020-04-17,32.96162414550781,-0.025136509348097143,,-0.025136509348097143,0.027208665443278376,1.0,0.10395934484238034,-0.04720061772830231,0.10395934484238034
