date,strategy_equity,buy_hold_equity
2020-01-02,100000.0,100000.0
2020-01-03,98528.10983605021,99027.76500074133
2020-01-06,99626.00493020227,99816.8853094219
2020-01-07,98970.45310831319,99347.43854930425
2020-01-08,101197.7699768935,100945.5744613544
2020-01-09,105034.38047195828,103089.70343681732
2020-01-10,105461.8087954687,103322.76711935838
2020-01-13,109517.45974750824,105530.20696902245
2020-01-14,106855.48627725244,104105.17487363379
2020-01-15,106091.53328140106,103659.04818086087
2020-01-16,108349.54950785564,104957.55336770542
2020-01-17,110402.04202789515,106119.52077208918
2020-01-21,109089.16943221739,105400.38174096686
2020-01-22,109773.97088375204,105776.59038275365
2020-01-23,110639.88325816751,106285.99633644166
2020-01-24,110111.72822998518,105979.66359459292
2020-01-27,104568.21182871588,102863.35230868141
2020-01-28,108677.16741238264,105773.26044995613
2020-01-29,111575.16502453538,107987.33908969123
2020-01-30,111370.39528571833,107830.86386149336
2020-01-31,105111.5273365583,103049.74424324697
2020-02-03,104795.21625013769,102766.75264426698
2020-02-04,108423.95127989158,106159.52211670762
2020-02-05,109282.34952810366,107025.12550211119
2020-02-06,110506.20782551923,108276.98001650424
2020-02-07,109049.04152277358,106805.23402209199
2020-02-10,109555.17768991816,107312.50081009045
2020-02-11,108917.99557702383,106665.05017397318
2020-02-12,111477.19478868428,109198.09633221602
2020-02-13,110693.25309712364,108420.4937974206
2020-02-14,110718.63572928394,108447.228099659
2020-02-18,108656.72840751152,106461.46061179508
2020-02-19,110143.72631793768,108003.32487467179
2020-02-20,109269.82081698923,106895.35296286568
2020-02-21,107409.53580326059,104475.75635050327
2020-02-24,103700.45653679185,99513.09216821939
2020-02-25,100841.11889486965,96142.40984496742
2020-02-26,102082.18543897761,97667.55067952235
2020-02-27,96556.80158473039,91283.22648569538
2020-02-28,96508.25595467354,91229.80003226665
2020-03-02,102727.75042295034,99723.38374704063
2020-03-03,100919.63169193977,96556.22775939468
2020-03-04,103497.23973960371,101034.94522102484
2020-03-05,101648.65392160289,97757.66962029602
2020-03-06,100905.22976625637,96459.43841526394
2020-03-09,96506.06260402812,88830.2883943096
2020-03-10,100375.80328559634,95227.96393261272
2020-03-11,98433.52058219173,91920.63463460997
2020-03-12,93044.10498592592,82843.0481488261
2020-03-13,99234.25550797024,92768.3343623458
2020-03-16,95384.13407049802,80833.97640026046
2020-03-17,96642.35036325526,84388.25815114335
2020-03-18,95932.60952405624,82322.43528523247
2020-03-19,95712.09363288264,81691.6659263889
2020-03-20,93889.19191779956,76505.42204737969
2020-03-23,93290.81343983456,74880.13032261044
2020-03-24,96098.63975180587,82392.49559600583
2020-03-25,95939.8329666804,81938.63945479308
2020-03-26,97454.42375101939,86250.49145487613
2020-03-27,96243.97092265915,82679.51788895753
2020-03-30,97067.95850770356,85039.03872005818
2020-03-31,97008.53005484221,84865.49231739195
2020-04-01,95477.23579825222,80400.11039359494
2020-04-02,95955.1967392123,81741.72556485306
2020-04-03,95541.49308972656,80566.98112402306
2020-04-06,101267.28621214486,87595.44182781279
2020-04-07,100454.87502990627,86580.88190741082
2020-04-08,102142.70239231426,88796.90476423815
2020-04-09,102635.89431007623,89437.67445923634
2020-04-13,104018.6685446887,91193.11808268375
2020-04-14,107636.3124599146,95798.64697243253
2020-04-15,106958.67412657682,94924.24455574434
2020-04-16,107549.39333856717,95678.505947671
2020-04-17,106572.10576730428,94380.25366711488
2020-04-20,105261.8196895553,92421.26263253743
2020-04-21,103100.7903944232,89564.48588735495
2020-04-22,104842.73307982541,92144.25648238338
2020-04-23,104605.74179111035,91787.15280313432
2020-04-24,105969.19007896172,94437.01005334115
2020-04-27,106001.22636539907,94503.73516243596
2020-04-28,105181.20161667363,92971.90284899992
2020-04-29,106797.74877354111,96025.59875300345
2020-04-30,108286.58000943848,98051.36758548582
2020-05-01,107157.87904618664,96472.78975974015
2020-05-04,108128.55247760304,97837.7776871531
2020-05-05,109330.52945554687,99306.21482429185
2020-05-06,110074.82678821005,100330.76981196742
2020-05-07,110847.078043571,101368.66560635713
2020-05-08,112673.6341658257,103781.44428669423
2020-05-11,113880.64496212543,105414.43911549826
2020-05-12,112723.94266106092,104209.77269941957
2020-05-13,111670.82098573445,102951.5323012439
2020-05-14,112435.87200438265,103583.97716424825
2020-05-15,111665.7861212378,102971.61727564926
2020-05-18,114789.1796401557,105397.73676270053
2020-05-19,113975.76864365741,104788.70680689906
2020-05-20,117021.3581715602,106826.66783003567
2020-05-21,115797.01181819545,106030.20270122892
2020-05-22,116820.49617982515,106712.87053800869
2020-05-26,115632.05329155653,105990.05382794226
2020-05-27,116367.38214340729,106451.8501728352
2020-05-28,116377.99453437781,106498.701062765
2020-05-29,116240.40693774607,106394.96733346472
2020-06-01,118749.04169647885,107703.3780166057
2020-06-02,119738.49319204691,108202.0038397498
2020-06-03,120924.97189557798,108797.65083778903
2020-06-04,119515.1127347099,107860.68572800294
