date,strategy_equity,buy_hold_equity
2015-01-02,100000.0,100000.0
2015-01-05,95947.58586565885,97182.846091541
2015-01-06,95960.24068391416,97192.01463753641
2015-01-07,97842.65680136085,98554.84338288155
2015-01-08,103101.82689602753,102341.52376980994
2015-01-09,103256.3952932575,102451.29426550769
2015-01-12,99697.84205349752,99926.80916719118
2015-01-13,100927.75323371231,100814.05503443362
2015-01-14,100390.76315236697,100429.90556003785
2015-01-15,96799.69128166836,97704.19293204349
2015-01-16,95804.17385019753,96944.99951518554
2015-01-20,99176.4141115578,99442.04986633534
2015-01-21,100205.98118456644,100201.2196529201
2015-01-22,103293.11504052296,102807.99323922128
2015-01-23,103918.17877667479,103338.52437923467
2015-01-26,104051.76219353489,103448.26336790151
2015-01-27,99258.27578980399,99826.20721748883
2015-01-28,105815.01224296259,105469.65995012906
2015-01-29,109629.64045275477,108753.29120475714
2015-01-30,107810.34857366179,107161.77655229426
2015-02-02,109396.60356768208,108506.34697322582
2015-02-03,109417.86758446318,108524.62892791256
2015-02-04,110157.80550908092,109356.9816705484
2015-02-05,111039.59852139265,110137.50534733383
2015-02-06,109977.19827343442,109210.06438540528
2015-02-09,110793.18987863282,109935.49014188317
2015-02-10,113238.95487377142,112047.54032880257
2015-02-11,116313.3344758796,114673.7773834497
2015-02-12,117980.59704705441,116124.66828019415
2015-02-13,118649.93418149649,116694.00820553351
2015-02-17,119263.25183122087,117382.68101045246
2015-02-18,120199.59698886093,118199.95763879686
2015-02-19,119915.99081468709,117951.97367524545
2015-02-20,121044.32254529056,118916.18334224842
2015-02-23,125373.91076648617,122130.16830504531
2015-02-24,124324.38940267924,121367.98172025073
2015-02-25,120716.64941674474,118264.21622834209
2015-02-26,122499.45561512304,119761.01286912546
2015-02-27,120410.02379028268,117961.17372827178
2015-03-02,120925.92103803238,118539.69007636429
2015-03-03,121156.09258020484,118787.63465612705
2015-03-04,120237.98261409438,118034.66387787423
2015-03-05,117928.40639920445,116078.73890588201
2015-03-06,118066.2172309429,116253.20908955777
2015-03-09,118524.48478651344,116749.0667420524
2015-03-10,115739.65940242702,114334.01343885134
2015-03-11,112798.77008507289,112249.51615046457
2015-03-12,115543.99764231639,114278.89976502836
2015-03-13,114448.75357911784,113489.19178873205
2015-03-16,115836.21394167563,114738.05960326812
2015-03-17,117579.93436282745,116657.23162370137
2015-03-18,119038.64438112493,117970.37378129813
2015-03-19,118001.34137884158,117079.63063362443
2015-03-20,116300.7120491927,115610.41052164686
2015-03-23,117921.93181173371,116813.34896187083
2015-03-24,117441.23638879998,116335.8441548825
2015-03-25,113123.49715425787,113296.37663630773
2015-03-26,114223.89973628434,114086.10824287722
2015-03-27,112955.76068514095,113176.98074266632
2015-03-30,116939.74397031612,116042.00170783851
2015-03-31,114513.75209796707,114260.53116600659
2015-04-01,114322.83167339471,114095.29254238808
2015-04-02,115653.08419564947,115077.807794351
2015-04-06,118253.19654821542,116941.9055247499
2015-04-07,116580.44024809373,115711.4378162665
2015-04-08,116045.14238379594,115334.94455038237
2015-04-09,117282.04346009794,116216.50339854517
2015-04-10,117973.53377922944,116712.3295440089
2015-04-13,117657.34592475774,116482.75356326788
2015-04-14,116939.29326212395,115977.74311829329
2015-04-15,117559.00738734577,116418.50285048038
2015-04-16,116769.32360180934,115858.33147113644
2015-04-17,114931.75532365678,114554.38936656601
2015-04-20,118604.5955510628,117171.47362873319
2015-04-21,117707.36570062333,116537.8751138486
2015-04-22,119926.03321085944,118108.11464368807
2015-04-23,121293.53207446935,119072.30068041786
2015-04-24,122088.3633051571,119632.44055273088
2015-04-27,125194.56508135302,121808.7729594687
2015-04-28,122436.01553331986,119889.55367848907
2015-04-29,119949.40130591561,118126.47536595208
2015-04-30,115436.53947216914,114921.70620969699
2015-05-01,120336.85903162867,118411.13351348518
2015-05-04,120077.5456596329,118181.57328625963
2015-05-05,116260.26809112457,115518.59903356899
2015-05-06,115241.67718844707,114793.1496468179
2015-05-07,116232.41606139044,115503.18421869524
2015-05-08,119289.98573062652,117679.37484379395
2015-05-11,117600.59281920869,116480.60320840812
2015-05-12,117013.82756363372,116065.63198102258
2015-05-13,117195.85943426896,116194.77142397355
2015-05-14,121020.17782665924,118905.74663825879
2015-05-15,120783.93846466107,118739.79122968703
2015-05-18,122646.91933754191,120049.1682970898
2015-05-19,122488.86537238203,119938.54711155742
2015-05-20,122475.54072760274,119929.29979798471
2015-05-21,124226.80938584868,121155.70309948045
2015-05-22,125747.463273626,122216.15886916216
2015-05-26,121871.77884494684,119523.54437714096
2015-05-27,125054.34713062597,121755.05347176357
2015-05-28,124710.14284841515,121515.31647355341
2015-05-29,122724.16212224116,120132.14993975453
2015-06-01,123066.81875524575,120371.9184449956
2015-06-02,122301.84016930948,119837.09447202044
2015-06-03,122512.2607418085,119984.62614426634
2015-06-04,121511.55411186119,119283.82313244624
2015-06-05,120578.49864854272,118629.10703009281
2015-06-08,119463.9597330514,117845.32237560797
2015-06-09,118975.26415563954,117494.94056159224
2015-06-10,120172.28479661752,118841.2202389508
2015-06-11,119757.59605529055,118573.78068381117
2015-06-12,118510.10410651607,117264.40361640841
2015-06-15,118146.33682119724,117033.86667122459
2015-06-16,118986.40427735318,117660.89597016401
2015-06-17,118614.92224902945,117384.2957457867
2015-06-18,119328.36215553794,117919.11184200413
2015-06-19,117699.2862275519,116738.81120349052
2015-06-22,118511.3154604745,117670.12753022126
2015-06-23,118021.14644769485,117135.30355724611
2015-06-24,119319.31096129693,118131.17779031576
2015-06-25,118761.85542866446,117568.68276744205
2015-06-26,117763.82320818744,116877.13494595238
2015-06-29,114912.36779450042,114830.01287298508
2015-06-30,116067.99052470324,115659.93169748296
2015-07-01,117237.16061873881,116738.81120349052
2015-07-02,117063.77405692797,116591.26377772915
2015-07-06,116490.09984798625,116185.53986391632
2015-07-07,116087.98670156786,115899.67657245083
2015-07-08,112118.2614787305,113022.7065658052
2015-07-09,108918.44143244387,110717.44738857509
2015-07-10,112990.59284443654,113677.39903788545
2015-07-13,116034.94200831653,115872.03702958318
2015-07-14,115970.43802251073,115825.90285957014
2015-07-15,117512.58208298554,116941.68497553351
2015-07-16,118893.24903128181,118500.0069709305
2015-07-17,120237.81364570298,119523.54437714096
2015-07-20,122882.9511827786,121782.7402751776
2015-07-21,121515.02894651849,120565.5685337391
2015-07-22,114642.97618675954,115466.30523901265
2015-07-23,114561.52799706132,115410.93950894236
2015-07-24,113833.88506743983,114802.37333011744
2015-07-27,112370.63915513066,113207.1329712492
2015-07-28,112981.61175314558,113769.6279941229
2015-07-29,112582.51994344147,113410.0067432922
2015-07-30,111946.2841609308,112838.30379063443
2015-07-31,110828.67930675884,111851.63748734885
2015-08-03,107803.0149891942,109214.43598594432
2015-08-04,103105.89139708049,105710.37366629746
2015-08-05,104026.78812473269,106411.16880135982
2015-08-06,104262.51096384723,106642.76910883695
2015-08-07,104719.24234655818,107003.99721824416
2015-08-10,109835.26963612565,110894.39875093517
2015-08-11,102193.9234237199,105123.66549016778
2015-08-12,104364.77631794158,106744.67072356438
2015-08-13,104251.78419626346,106661.2873662555
2015-08-14,105065.39442671253,107411.58004688077
2015-08-17,106262.2146608443,108523.12446718646
2015-08-18,105602.8594166347,107911.77779288354
2015-08-19,104113.79339329434,106531.61230377904
2015-08-20,101731.17651271609,104345.58360827803
2015-08-21,94336.431482783,97963.5273034809
2015-08-24,91142.23642430923,95518.12485275377
2015-08-25,91899.93462225865,96092.4271354618
2015-08-26,99052.75615406105,101603.80239451851
2015-08-27,102981.14346786444,104595.67854290055
2015-08-28,103362.20872000189,104938.41202516238
2015-08-31,102796.78170784198,104447.49309976323
2015-09-01,96630.20429520358,99779.02543869792
2015-09-02,102235.7677270975,104058.44428206063
2015-09-03,99831.71941031695,102233.65944948231
2015-09-04,98474.4491088606,101214.75357681593
2015-09-08,102252.28633617854,104030.65508079616
2015-09-09,99563.32849616262,102029.8877270583
2015-09-10,102567.39250285686,104271.48694833054
2015-09-11,104587.46369512366,105790.57481348423
2015-09-14,105467.09874698984,106809.52794669698
2015-09-15,106485.28009997994,107707.99819370185
2015-09-16,106621.27540984072,107828.40231233243
