index,date,price,action,position,position_delta,shares,equity_before,commission,slippage,total_cost
1,2020-01-03,71.69666290283203,BUY,1.3583255990077352,1.3583255990077352,1894.5450792439617,100000.0,67.91627995038675,40.74976797023205,108.66604792061881
2,2020-01-06,72.2679214477539,BUY,1.358326017113306,4.181055708318837e-07,0.0005702807439576348,98570.8081466065,2.0606502003748506e-05,1.23639012022491e-05,3.2970403205997607e-05
3,2020-01-07,71.92803955078125,BUY,1.3583333058733988,7.288760092816204e-06,0.010096683876557662,99637.61572020338,0.00036311733860238743,0.00021787040316143243,0.0005809877417638199
4,2020-01-08,73.0851058959961,SELL,1.358333242734396,-6.313900291488039e-08,8.552810246977824e-05,99001.0950048464,3.1254152130436736e-06,1.875249127826204e-06,5.0006643408698775e-06
5,2020-01-09,74.63748931884766,SELL,1.3583259159332621,-7.3268011338001315e-06,0.009930814015338098,101164.34327361388,0.00037060551249862994,0.00022236330749917795,0.0005929688199978079
6,2020-01-10,74.80623626708984,BUY,1.3583314195039164,5.50357065431939e-06,0.007657500976621101,104083.12407564238,0.0002864144136362947,0.00017184864818177678,0.0004582630618180715
7,2020-01-13,76.40442657470703,SELL,1.3580570709092503,-0.0002743485946661295,0.3748834136839478,104402.76645028095,0.014321376127445355,0.008592825676467212,0.022914201803912567
8,2020-01-14,75.37273406982422,SELL,1.3580131539374187,-4.391697183159238e-05,0.06259668673143036,107431.89309027372,0.0023590417113300973,0.0014154250267980582,0.0037744667381281556
9,2020-01-15,75.0497055053711,SELL,0.9099999999999999,-0.4480131539374188,629.5602065119973,105461.87691450225,23.624154048313006,14.174492428987802,37.79864647730081
10,2020-01-16,75.98979949951172,BUY,1.1900451783405044,0.28004517834050446,387.0035337485733,105012.77368682022,14.704160467578303,8.82249628054698,23.526656748125284
11,2020-01-17,76.83108520507812,SELL,1.1802454157586357,-0.009799762581868654,13.590987679576973,106554.65616715295,0.5221051662153727,0.3132630997292236,0.8353682659445963
12,2020-01-21,76.31039428710938,SELL,1.1671559523097499,-0.01308946344888584,18.515915450550676,107946.12125515135,0.7064784043091513,0.42388704258549076,1.130365446894642
13,2020-01-22,76.58280944824219,BUY,1.1696955407453902,0.002539588435640283,3.551285699582651,107091.14603399781,0.1359837180137028,0.08159023080822167,0.21757394882192446
14,2020-01-23,76.95162200927734,BUY,1.1731543515448624,0.0034588107994721895,4.8336075483373575,107538.09981673639,0.18597697050042306,0.11158618230025381,0.29756315280067686
15,2020-01-24,76.72984313964844,BUY,1.1800345464636293,0.006880194918766902,9.697155212235542,108145.36610090853,0.37203059916782866,0.22321835950069718,0.5952489586685259
16,2020-01-27,74.47358703613281,BUY,1.1814199478931156,0.0013854014294862882,2.0049306510960605,107776.97652670908,0.07465718867290644,0.044794313203743864,0.1194515018766503
17,2020-01-28,76.58038330078125,BUY,1.1939299189104047,0.012509971017289123,16.994509185142142,104032.69724671614,0.6507230137034165,0.3904338082220498,1.0411568219254663
18,2020-01-29,78.18340301513672,BUY,1.1974539656733891,0.0035240467629844563,4.847512022956355,107545.39074009133,0.1894974930557587,0.1136984958334552,0.3031959888892139
19,2020-01-30,78.07010650634766,SELL,1.1829136631449484,-0.01454030252844074,20.531987331260204,110240.79001129001,0.8014672188692324,0.4808803313215394,1.2823475501907717
20,2020-01-31,74.60857391357422,SELL,1.1788447634455763,-0.004068899699372075,6.001784623827109,110050.5357232722,0.22389229586007903,0.1343353775160474,0.35822767337612643
