index,date,price,action,buy_prob,sell_prob,regressor_pred,unified_confidence,confidence_tier,confidence_attribution,position_shares,reasoning,confidence,confidence_bucket
20,2022-02-24,8198.5,SELL,,,-0.00020858104423043095,0.3541914377563764,high,regressor_only,-0.10632563231926259,"regressor_pred=-0.00021, conf=0.354",0.3541914377563764,Low
21,2022-02-25,8486.599609375,BUY,,,0.0022015758697063502,0.38682425363730166,high,regressor_only,0.5190179766833998,"regressor_pred=0.00220, conf=0.387",0.38682425363730166,Low
22,2022-02-28,8479.2001953125,SELL,,,-0.0031168438259873313,0.6450177159320665,high,regressor_only,-0.5,"regressor_pred=-0.00312, conf=0.645",0.6450177159320665,Medium
23,2022-03-01,8188.2001953125,BUY,,,0.0014697292879906868,0.31363959546573533,high,regressor_only,0.32913175807251505,"regressor_pred=0.00147, conf=0.314",0.31363959546573533,Low
24,2022-03-02,8321.0,SELL,,,-0.012847519707966984,0.6666666666666666,high,regressor_only,-0.5,"regressor_pred=-0.01285, conf=0.667",0.6666666666666666,Medium
25,2022-03-03,8011.39990234375,SELL,,,-0.00710677496590847,0.8333333333333333,high,regressor_only,-0.5,"regressor_pred=-0.00711, conf=0.833",0.8333333333333333,High
26,2022-03-04,7720.89990234375,SELL,,,-0.001451249603803149,0.47845829371364823,high,regressor_only,-0.4287506318467941,"regressor_pred=-0.00145, conf=0.478",0.47845829371364823,Low
27,2022-03-07,7644.60009765625,BUY,,,0.012494586050191329,0.5,high,regressor_only,1.0,"regressor_pred=0.01249, conf=0.500",0.5,Medium
28,2022-03-08,7783.39990234375,BUY,,,0.030789553737551874,0.6666666666666666,high,regressor_only,0.7,"regressor_pred=0.03079, conf=0.667",0.6666666666666666,Medium
29,2022-03-09,8163.10009765625,SELL,,,-0.0061040517392986346,0.6666666666666666,high,regressor_only,-0.35,"regressor_pred=-0.00610, conf=0.667",0.6666666666666666,Medium
30,2022-03-10,8069.2998046875,BUY,,,0.001722689883810201,0.5056023217143534,high,regressor_only,0.2763357556168581,"regressor_pred=0.00172, conf=0.506",0.5056023217143534,Medium
31,2022-03-11,8142.10009765625,BUY,,,0.0023571721730650396,0.5690505506398372,high,regressor_only,0.39157248963263735,"regressor_pred=0.00236, conf=0.569",0.5690505506398372,Medium
32,2022-03-14,8234.400390625,SELL,,,-0.0012168229304336594,0.2883489597100326,low,regressor_only,-0.25754810851562104,"regressor_pred=-0.00122, conf=0.288",0.2883489597100326,Very Low
33,2022-03-15,8236.099609375,BUY,,,0.003384924287813476,0.6718257621146808,high,regressor_only,0.578236166597545,"regressor_pred=0.00338, conf=0.672",0.6718257621146808,Medium
