date_index,date,strategy_equity_usd,buy_hold_equity_usd
0,2022-01-27T00:00:00.000000000,10037.876072629446,9888.886235511183
1,2022-01-28T00:00:00.000000000,10038.017079148649,9892.331320420484
2,2022-01-31T00:00:00.000000000,10095.61154905701,10022.295461042659
3,2022-02-01T00:00:00.000000000,10095.61154905701,10006.779200890001
4,2022-02-02T00:00:00.000000000,10095.533889754943,9979.408632010347
5,2022-02-03T00:00:00.000000000,10092.458583774329,9863.780046998967
6,2022-02-04T00:00:00.000000000,10092.32173332774,9828.231798510056
7,2022-02-07T00:00:00.000000000,10091.730194099851,9960.774033171181
8,2022-02-08T00:00:00.000000000,10091.730194099851,10156.119459569203
9,2022-02-09T00:00:00.000000000,10089.49819795533,10201.709191053716
10,2022-02-10T00:00:00.000000000,10089.49819795533,10100.061514541778
11,2022-02-11T00:00:00.000000000,10089.49819795533,9839.230194410105
12,2022-02-14T00:00:00.000000000,10090.817648716262,10003.337091625852
13,2022-02-15T00:00:00.000000000,10094.49521989313,10025.343840474257
14,2022-02-16T00:00:00.000000000,10094.49521989313,9949.209548862098
15,2022-02-17T00:00:00.000000000,10099.435686029912,9855.71806064756
16,2022-02-18T00:00:00.000000000,10099.435686029912,9739.033629921976
17,2022-02-21T00:00:00.000000000,10098.899444394363,9743.965404190609
18,2022-02-22T00:00:00.000000000,10098.899444394363,9682.853633382983
19,2022-02-23T00:00:00.000000000,10136.529416757565,9401.635484667975
20,2022-02-24T00:00:00.000000000,10099.306166933413,9726.341576720839
21,2022-02-25T00:00:00.000000000,10094.733948666748,9717.857540125899
22,2022-02-28T00:00:00.000000000,10270.998155796993,9378.490408109268
23,2022-03-01T00:00:00.000000000,10325.384918177537,9529.374587065082
24,2022-03-02T00:00:00.000000000,10521.13833979611,9168.050007674521
25,2022-03-03T00:00:00.000000000,10715.435306499068,8829.431837369822
26,2022-03-04T00:00:00.000000000,10761.062618701842,8741.74325425159
27,2022-03-07T00:00:00.000000000,10954.694157391363,8899.039727390566
28,2022-03-08T00:00:00.000000000,11319.940462986542,9322.907775849964
29,2022-03-09T00:00:00.000000000,11365.730234678033,9215.16015752665
30,2022-03-10T00:00:00.000000000,11393.938731863493,9297.92547982306
31,2022-03-11T00:00:00.000000000,11444.231162259535,9402.735458464504
32,2022-03-14T00:00:00.000000000,11443.623002764445,9404.67557011248
33,2022-03-15T00:00:00.000000000,11558.554440022119,9568.023585523466
34,2022-03-16T00:00:00.000000000,11543.328959476707,9604.03346590263
35,2022-03-17T00:00:00.000000000,11545.341282803634,9610.424448346212
36,2022-03-18T00:00:00.000000000,11544.517775842416,9577.945846094575
37,2022-03-21T00:00:00.000000000,11551.943446319823,9689.183932632413
38,2022-03-22T00:00:00.000000000,11551.943446319823,9506.176938605488
39,2022-03-23T00:00:00.000000000,11551.267665919993,9479.54375926774
40,2022-03-24T00:00:00.000000000,11560.394399686738,9508.605183378208
41,2022-03-25T00:00:00.000000000,11567.183102546755,9548.470743742913
42,2022-03-28T00:00:00.000000000,11690.870902366763,9828.531021989576
43,2022-03-29T00:00:00.000000000,11690.870902366763,9755.239836466944
44,2022-03-30T00:00:00.000000000,11690.870902366763,9634.127900002653
45,2022-03-31T00:00:00.000000000,11708.683221346391,9700.748285650088
46,2022-04-01T00:00:00.000000000,11708.683221346391,9720.235385078771
47,2022-04-04T00:00:00.000000000,11720.896605942482,9836.466160822298
48,2022-04-05T00:00:00.000000000,11727.003058103594,9674.068024689293
49,2022-04-06T00:00:00.000000000,11727.003058103594,9657.288617892977
50,2022-04-07T00:00:00.000000000,11721.803636706021,9814.534540184282
51,2022-04-08T00:00:00.000000000,11722.422739273734,9790.099651032673
52,2022-04-11T00:00:00.000000000,11722.717887160157,9782.113785932499
53,2022-04-12T00:00:00.000000000,11721.16299662523,9827.395414904095
54,2022-04-13T00:00:00.000000000,11721.555949386742,9919.559357987939
55,2022-04-14T00:00:00.000000000,11721.555949386742,9913.856167261072
56,2022-04-19T00:00:00.000000000,11727.396360007391,9999.577907353028
57,2022-04-20T00:00:00.000000000,11733.397406685688,10050.871753091747
58,2022-04-21T00:00:00.000000000,11730.198914700239,9864.083997245543
59,2022-04-22T00:00:00.000000000,11720.809492033504,9775.10147842731
60,2022-04-25T00:00:00.000000000,11720.809492033504,9619.62892400265
61,2022-04-26T00:00:00.000000000,11718.64918218541,9663.300750307677
62,2022-04-27T00:00:00.000000000,11722.903866945311,9702.545751920146
63,2022-04-28T00:00:00.000000000,11722.608975491477,9784.269086451932
64,2022-04-29T00:00:00.000000000,11722.608975491477,9613.87541065222
