index,date,price,action,buy_prob,sell_prob,regressor_pred,unified_confidence,confidence_tier,confidence_attribution,position_shares,reasoning,confidence,confidence_bucket
0,2024-01-09,183.40794372558594,SELL,,,0.00523288664963776,0.41359201533610696,high,regressor_only,-0.24500675254486393,"regressor_pred=0.00523, conf=0.414",0.41359201533610696,Low
1,2024-01-10,184.4480743408203,SELL,,,0.001270581897964993,0.2897212986358223,low,regressor_only,-0.49274818594543324,"regressor_pred=0.00127, conf=0.290",0.2897212986358223,Very Low
2,2024-01-11,183.85366821289062,SELL,,,0.0014610022120363755,0.2956742735472946,low,regressor_only,-0.48084223612248866,"regressor_pred=0.00146, conf=0.296",0.2956742735472946,Very Low
3,2024-01-12,184.1806182861328,SELL,,,0.004975757031155139,0.6555535548636089,high,regressor_only,-0.26108367348986017,"regressor_pred=0.00498, conf=0.656",0.6555535548636089,Medium
4,2024-01-16,181.9120330810547,BUY,,,0.01700264350309676,1.0,high,regressor_only,0.49089233053831377,"regressor_pred=0.01700, conf=1.000",1.0,Very High
5,2024-01-17,180.97091674804688,BUY,,,0.009746475133129996,0.8046971234437805,high,regressor_only,0.037203463670483085,"regressor_pred=0.00975, conf=0.805",0.8046971234437805,High
6,2024-01-18,186.86526489257812,BUY,,,0.009703456549804618,0.8033522640546342,high,regressor_only,0.03451374489219079,"regressor_pred=0.00970, conf=0.803",0.8033522640546342,High
7,2024-01-19,189.76785278320312,BUY,,,0.013637397235922442,0.9263362551371226,high,regressor_only,0.28048172705716734,"regressor_pred=0.01364, conf=0.926",0.9263362551371226,Very High
8,2024-01-22,192.07603454589844,BUY,,,0.020168449394493224,1.0,high,regressor_only,0.6888330086427474,"regressor_pred=0.02017, conf=1.000",1.0,Very High
9,2024-01-23,193.35397338867188,BUY,,,0.020609575182969016,1.0,high,regressor_only,0.7164142125117361,"regressor_pred=0.02061, conf=1.000",1.0,Very High
10,2024-01-24,192.68032836914062,BUY,,,0.01056989591750631,0.8304391420665389,high,regressor_only,0.08868750091599995,"regressor_pred=0.01057, conf=0.830",0.8304391420665389,High
11,2024-01-25,192.35342407226562,HOLD,,,-0.001409303153155168,0.04405804262168448,low,regressor_only,0.0,"regressor_pred=-0.00141, conf=0.044",0.04405804262168448,Very Low
12,2024-01-26,190.61981201171875,HOLD,,,-0.0009938196732911157,0.19773574461919968,low,regressor_only,0.0,"regressor_pred=-0.00099, conf=0.198",0.19773574461919968,Very Low
13,2024-01-29,189.93626403808594,SELL,,,-0.0008370079351544405,0.3595001173919383,high,regressor_only,-0.5,"regressor_pred=-0.00084, conf=0.360",0.3595001173919383,Low
14,2024-01-30,186.28076171875,HOLD,,,0.0034016775667125706,0.10634422755949738,low,regressor_only,0.0,"regressor_pred=0.00340, conf=0.106",0.10634422755949738,Very Low
15,2024-01-31,182.67483520507812,SELL,,,0.0038345424370436485,0.2865432409492802,low,regressor_only,-0.33243763465185083,"regressor_pred=0.00383, conf=0.287",0.2865432409492802,Very Low
16,2024-02-01,185.11181640625,SELL,,,0.005413033894104757,0.5025571639088631,high,regressor_only,-0.23374312206601824,"regressor_pred=0.00541, conf=0.503",0.5025571639088631,Medium
17,2024-02-02,184.1112823486328,BUY,,,0.012420888681451138,0.8883054129989021,high,regressor_only,0.2044200427807265,"regressor_pred=0.01242, conf=0.888",0.8883054129989021,High
18,2024-02-05,185.92413330078125,SELL,,,0.0008560237404085186,0.526761261660173,high,regressor_only,-0.5,"regressor_pred=0.00086, conf=0.527",0.526761261660173,Medium
19,2024-02-06,187.52899169921875,SELL,,,0.006640911432336424,0.7076100931709868,high,regressor_only,-0.15697059687510428,"regressor_pred=0.00664, conf=0.708",0.7076100931709868,High
20,2024-02-07,187.63795471191406,SELL,,,0.005491049579700511,0.6716627794939668,high,regressor_only,-0.22886522422914418,"regressor_pred=0.00549, conf=0.672",0.6716627794939668,Medium
21,2024-02-08,186.55816650390625,SELL,,,0.00877030136813218,0.7741796969779726,high,regressor_only,-0.02383138926113259,"regressor_pred=0.00877, conf=0.774",0.7741796969779726,High
22,2024-02-09,187.32192993164062,SELL,,,0.0029574509698236983,0.5924566872559096,high,regressor_only,-0.3872774087052587,"regressor_pred=0.00296, conf=0.592",0.5924566872559096,Medium
23,2024-02-12,185.63565063476562,BUY,,,0.014487773339599996,0.9529209587450074,high,regressor_only,0.333651134272937,"regressor_pred=0.01449, conf=0.953",0.9529209587450074,Very High
24,2024-02-13,183.54273986816406,BUY,,,0.012719012754216764,0.8976254539532218,high,regressor_only,0.22306012468936595,"regressor_pred=0.01272, conf=0.898",0.8976254539532218,High
25,2024-02-14,182.6599578857422,BUY,,,0.009529419001035091,0.7979114518884978,high,regressor_only,0.023632120559917622,"regressor_pred=0.00953, conf=0.798",0.7979114518884978,High
26,2024-02-15,182.37229919433594,SELL,,,0.004194983824800758,0.6311447971549378,high,regressor_only,-0.3099011889072022,"regressor_pred=0.00419, conf=0.631",0.6311447971549378,Medium
27,2024-02-16,180.83485412597656,BUY,,,0.01610042274540784,1.0,high,regressor_only,0.43448135819721895,"regressor_pred=0.01610, conf=1.000",1.0,Very High
28,2024-02-20,180.09092712402344,SELL,,,0.007312062854196109,0.7285918229597106,high,regressor_only,-0.1150071372976567,"regressor_pred=0.00731, conf=0.729",0.7285918229597106,High
29,2024-02-21,180.8447723388672,BUY,,,0.013637707331248592,0.9263459494268612,high,regressor_only,0.28050111563664465,"regressor_pred=0.01364, conf=0.926",0.9263459494268612,Very High
30,2024-02-22,182.87818908691406,BUY,,,0.014180205648983792,0.943305688679171,high,regressor_only,0.3144205941412641,"regressor_pred=0.01418, conf=0.943",0.943305688679171,Very High
31,2024-02-23,181.04315185546875,BUY,,,0.013322189061253525,0.9164821260498676,high,regressor_only,0.26077346888265734,"regressor_pred=0.01332, conf=0.916",0.9164821260498676,Very High
32,2024-02-26,179.6941375732422,BUY,,,0.01596719687189545,0.9991711249320829,high,regressor_only,0.4261514666470882,"regressor_pred=0.01597, conf=0.999",0.9991711249320829,Very High
33,2024-02-27,181.15225219726562,BUY,,,0.02605635824221937,1.0,high,regressor_only,1.0,"regressor_pred=0.02606, conf=1.000",1.0,Very High
34,2024-02-28,179.95205688476562,BUY,,,0.02482484788201463,1.0,high,regressor_only,0.9799723601264483,"regressor_pred=0.02482, conf=1.000",1.0,Very High
35,2024-02-29,179.2874755859375,BUY,,,0.023697820940407274,1.0,high,regressor_only,0.9095054759532935,"regressor_pred=0.02370, conf=1.000",1.0,Very High
