date_index,date,strategy_equity_usd,buy_hold_equity_usd
96,2024-05-28T00:00:00.000000000,9561.924217599764,10209.564172624372
97,2024-05-29T00:00:00.000000000,9546.555654152506,10263.076441848387
98,2024-05-30T00:00:00.000000000,9538.30286874146,10314.453371418813
99,2024-05-31T00:00:00.000000000,9514.533830665529,10409.513117402848
100,2024-06-03T00:00:00.000000000,9509.871673466578,10426.666617491315
101,2024-06-04T00:00:00.000000000,9505.53960157825,10507.895981126416
102,2024-06-05T00:00:00.000000000,9495.426687661246,10433.060800308764
103,2024-06-06T00:00:00.000000000,9517.249283556415,10561.552774605225
104,2024-06-07T00:00:00.000000000,9460.148937669137,10357.362424677542
105,2024-06-10T00:00:00.000000000,9424.47835831064,11083.738657079906
106,2024-06-11T00:00:00.000000000,9481.835353356113,11396.051752536016
107,2024-06-12T00:00:00.000000000,9490.727147904263,11458.458155236565
108,2024-06-13T00:00:00.000000000,9463.820325547811,11364.475840526515
109,2024-06-14T00:00:00.000000000,9420.988349505089,11585.860690602321
110,2024-06-17T00:00:00.000000000,9392.76861253162,11457.89266114174
111,2024-06-18T00:00:00.000000000,9494.295228205034,11208.710760307113
112,2024-06-20T00:00:00.000000000,9494.295228205034,11091.027209989883
113,2024-06-21T00:00:00.000000000,9495.162312973836,11125.71752737935
114,2024-06-24T00:00:00.000000000,9481.659060262531,11175.317871080233
115,2024-06-25T00:00:00.000000000,9481.659060262531,11396.543977077697
116,2024-06-26T00:00:00.000000000,9481.659060262531,11441.87969576958
117,2024-06-27T00:00:00.000000000,9474.963913234445,11254.374966846824
118,2024-06-28T00:00:00.000000000,9442.114423687488,11577.251902031121
119,2024-07-01T00:00:00.000000000,9434.769917049076,11763.755491668702
120,2024-07-02T00:00:00.000000000,9413.64528428611,11831.917263534262
121,2024-07-03T00:00:00.000000000,9413.64528428611,12085.001342189375
122,2024-07-05T00:00:00.000000000,9382.967999504084,12163.766797349317
123,2024-07-08T00:00:00.000000000,9373.785353852276,12209.596047269588
124,2024-07-09T00:00:00.000000000,9373.785353852276,12437.048450449987
125,2024-07-10T00:00:00.000000000,9483.90234196462,12144.844124305899
126,2024-07-11T00:00:00.000000000,9422.416100421751,12302.319558447256
127,2024-07-12T00:00:00.000000000,9458.460726777512,12506.596060942047
128,2024-07-15T00:00:00.000000000,9458.460726777512,12528.985902452523
129,2024-07-16T00:00:00.000000000,9579.63039313427,12207.975309832353
130,2024-07-17T00:00:00.000000000,9669.352296842497,11954.676937157425
131,2024-07-18T00:00:00.000000000,9669.854530314587,11961.607990303333
132,2024-07-19T00:00:00.000000000,9669.07945224397,11942.929117072552
133,2024-07-22T00:00:00.000000000,9672.74975545215,11998.790274676638
134,2024-07-23T00:00:00.000000000,9654.304299144822,11648.715713830483
135,2024-07-24T00:00:00.000000000,9645.396310920129,11592.61374022905
136,2024-07-25T00:00:00.000000000,9638.369527862194,11617.63928201223
137,2024-07-26T00:00:00.000000000,9638.369527862194,11632.554762457252
138,2024-07-29T00:00:00.000000000,9636.103552328452,11662.36417267986
139,2024-07-30T00:00:00.000000000,9564.412817244645,11835.89561219048
140,2024-07-31T00:00:00.000000000,9600.348204906484,11635.95760015282
141,2024-08-01T00:00:00.000000000,9591.096472022049,11715.615560057782
142,2024-08-02T00:00:00.000000000,9827.831955132455,11137.266271707573
143,2024-08-05T00:00:00.000000000,9821.436284676456,11028.165261704791
144,2024-08-06T00:00:00.000000000,9821.436284676456,11165.14302212468
145,2024-08-07T00:00:00.000000000,9845.417769953858,11349.328925969461
146,2024-08-08T00:00:00.000000000,9840.925425070933,11504.160885874662
147,2024-08-09T00:00:00.000000000,9872.876568145863,11585.895182036558
148,2024-08-12T00:00:00.000000000,9905.659307422593,11783.398860854788
149,2024-08-13T00:00:00.000000000,9911.028137937408,11807.33765140556
150,2024-08-14T00:00:00.000000000,9922.326224112963,11966.026035835297
151,2024-08-15T00:00:00.000000000,9910.670443571807,12036.639490411942
152,2024-08-16T00:00:00.000000000,9911.96601823494,12028.115272451707
153,2024-08-19T00:00:00.000000000,9912.83442784263,12061.084480687769
154,2024-08-20T00:00:00.000000000,9912.878550690657,12055.225522087236
155,2024-08-21T00:00:00.000000000,9953.987189423193,11955.239648500155
156,2024-08-22T00:00:00.000000000,9960.042585102243,12077.608691997386
157,2024-08-23T00:00:00.000000000,9958.91659774417,12095.698084544834
158,2024-08-26T00:00:00.000000000,9965.998602644253,12140.870128316796
159,2024-08-27T00:00:00.000000000,9950.689799474696,12058.598361223483
160,2024-08-28T00:00:00.000000000,9992.33169608122,12233.026261581952
161,2024-08-29T00:00:00.000000000,9982.51558558396,12190.897366633286
162,2024-08-30T00:00:00.000000000,9961.239227211825,11854.646414139077
163,2024-09-03T00:00:00.000000000,9965.749452762577,11752.031218424429
164,2024-09-04T00:00:00.000000000,9966.764787916381,11833.166035687467
165,2024-09-05T00:00:00.000000000,9966.764787916381,11749.862800675974
166,2024-09-06T00:00:00.000000000,9966.141816136787,11754.651365494063
167,2024-09-09T00:00:00.000000000,9966.958472220276,11712.00466850027
168,2024-09-10T00:00:00.000000000,9966.958472220276,11846.911662298246
169,2024-09-11T00:00:00.000000000,9965.362237666359,11852.762405945612
170,2024-09-12T00:00:00.000000000,9961.632201419432,11838.388564685118
171,2024-09-13T00:00:00.000000000,9912.4163096364,11504.920238435721
172,2024-09-16T00:00:00.000000000,9921.92811661956,11529.890320058883
173,2024-09-17T00:00:00.000000000,9835.119970135442,11735.467431693081
174,2024-09-18T00:00:00.000000000,9723.114412789255,12162.581302094508
175,2024-09-19T00:00:00.000000000,9697.427264284283,12126.92270887808
176,2024-09-20T00:00:00.000000000,9661.464220185506,12034.638864754033
177,2024-09-23T00:00:00.000000000,9671.80678451948,12082.368297622046
178,2024-09-24T00:00:00.000000000,9654.54436999659,12029.111605252183
179,2024-09-25T00:00:00.000000000,9675.86860266002,12090.06725301024
180,2024-09-26T00:00:00.000000000,9676.197341496458,12104.405573126753
181,2024-09-27T00:00:00.000000000,9657.022782839667,12378.139314396907
182,2024-09-30T00:00:00.000000000,9480.005023241654,12012.060687887015
183,2024-10-01T00:00:00.000000000,9483.476474402567,12042.289207480833
184,2024-10-02T00:00:00.000000000,9495.64423052334,11983.20203110519
185,2024-10-03T00:00:00.000000000,9484.775930522726,12043.05655327085
186,2024-10-04T00:00:00.000000000,9512.190615952706,11768.61325923838
187,2024-10-07T00:00:00.000000000,9461.564803622174,11983.234392765811
188,2024-10-08T00:00:00.000000000,9461.564803622174,12181.681424712033
189,2024-10-09T00:00:00.000000000,9462.93805090695,12155.117996424558
190,2024-10-10T00:00:00.000000000,9449.190011569293,12075.786539587243
191,2024-10-11T00:00:00.000000000,9429.54015859894,12273.172512447727
192,2024-10-14T00:00:00.000000000,9453.684959522974,12407.7389992819
193,2024-10-15T00:00:00.000000000,9390.008062565395,12297.41826961097
194,2024-10-16T00:00:00.000000000,9396.720886624214,12317.033807886422
195,2024-10-17T00:00:00.000000000,9433.841557096177,12467.323538816552
196,2024-10-18T00:00:00.000000000,9447.926235689352,12545.595373928669
197,2024-10-21T00:00:00.000000000,9432.06400904459,12512.661065971088
198,2024-10-22T00:00:00.000000000,9381.417559026477,12239.13105573385
199,2024-10-23T00:00:00.000000000,9379.619773516792,12229.050557189621
200,2024-10-24T00:00:00.000000000,9364.336355622112,12273.521677039858
201,2024-10-25T00:00:00.000000000,9364.336355622112,12378.61461168385
202,2024-10-28T00:00:00.000000000,9361.222248761003,12392.92794588106
203,2024-10-29T00:00:00.000000000,9384.785215855325,12202.127404964887
204,2024-10-30T00:00:00.000000000,9347.89218037811,11977.88524033692
205,2024-10-31T00:00:00.000000000,9323.913855074868,11817.756769193402
206,2024-11-01T00:00:00.000000000,9322.158326710854,11769.946197141186
207,2024-11-04T00:00:00.000000000,9304.33715439622,11846.041275663796
208,2024-11-05T00:00:00.000000000,9303.426595915616,11807.277933550627
209,2024-11-06T00:00:00.000000000,9345.201179990889,12056.965366511586
210,2024-11-07T00:00:00.000000000,9343.862173456022,12042.630521190029
211,2024-11-08T00:00:00.000000000,9241.896035753341,11896.89665260049
212,2024-11-11T00:00:00.000000000,9241.896035753341,11896.89665260049
213,2024-11-12T00:00:00.000000000,9249.054029213567,11944.024898039037
214,2024-11-13T00:00:00.000000000,9246.584588739817,12107.376429619728
215,2024-11-14T00:00:00.000000000,9225.30311434438,11935.334390022987
216,2024-11-15T00:00:00.000000000,9294.1793383257,12094.467830312427
217,2024-11-18T00:00:00.000000000,9298.71594069024,12108.250991882438
218,2024-11-19T00:00:00.000000000,9327.997842192177,12146.380193286857
219,2024-11-20T00:00:00.000000000,9318.177689089554,12120.89433846628
220,2024-11-21T00:00:00.000000000,9332.389626004602,12192.288594872163
221,2024-11-22T00:00:00.000000000,9346.834280374675,12350.378366861414
222,2024-11-25T00:00:00.000000000,9347.656114774012,12465.984477344206
223,2024-11-26T00:00:00.000000000,9346.338281904784,12459.086888701939
224,2024-11-27T00:00:00.000000000,9423.085136527252,12585.722230298901
225,2024-11-29T00:00:00.000000000,9462.542976524763,12705.002037482607
226,2024-12-02T00:00:00.000000000,9460.732557304009,12866.241963646951
227,2024-12-03T00:00:00.000000000,9458.369176397897,12885.316625422016
228,2024-12-04T00:00:00.000000000,9458.369176397897,12886.907056350208
229,2024-12-05T00:00:00.000000000,9460.882714740264,12876.297266483676
230,2024-12-06T00:00:00.000000000,9420.065800253109,13081.969697743849
231,2024-12-09T00:00:00.000000000,9414.783820505781,13135.935878641409
232,2024-12-10T00:00:00.000000000,9406.535320163131,13067.898174739948
233,2024-12-11T00:00:00.000000000,9403.343798210672,13145.59999837021
234,2024-12-12T00:00:00.000000000,9403.620229288812,13154.609494740847
235,2024-12-13T00:00:00.000000000,9426.90633420403,13307.985402294626
236,2024-12-16T00:00:00.000000000,9441.381585398289,13436.708799722888
237,2024-12-17T00:00:00.000000000,9384.090660920596,13145.742646004845
238,2024-12-18T00:00:00.000000000,9401.802383377182,13237.634181795924
239,2024-12-19T00:00:00.000000000,9337.14681686818,13484.397124432293
240,2024-12-20T00:00:00.000000000,9355.180863226571,13525.663025651078
241,2024-12-23T00:00:00.000000000,9332.816998407096,13680.027808587205
242,2024-12-24T00:00:00.000000000,9327.688132427864,13723.403176209596
243,2024-12-26T00:00:00.000000000,9389.860517940308,13540.460371797473
244,2024-12-27T00:00:00.000000000,9403.351017716364,13359.6663972332
245,2024-12-30T00:00:00.000000000,9391.581046405361,13265.040896216111
246,2024-12-31T00:00:00.000000000,9391.581046405361,12912.373451735055
247,2025-01-02T00:00:00.000000000,9389.000785428425,12886.400856747001
248,2025-01-03T00:00:00.000000000,9389.000785428425,12972.951551713697
249,2025-01-06T00:00:00.000000000,9442.767566076263,12824.370492583621
250,2025-01-07T00:00:00.000000000,9442.767566076263,12850.288426243142
251,2025-01-08T00:00:00.000000000,9494.86030470327,12536.753539812162
252,2025-01-10T00:00:00.000000000,9446.862479544947,12406.395326612625
253,2025-01-13T00:00:00.000000000,9416.673945180464,12346.974227538576
254,2025-01-14T00:00:00.000000000,9600.156573129143,12587.55336319431
255,2025-01-15T00:00:00.000000000,9204.256165219997,12068.455838783573
256,2025-01-16T00:00:00.000000000,9259.89377433057,12159.05444097135
257,2025-01-17T00:00:00.000000000,9102.335959559377,11764.660081698692
258,2025-01-21T00:00:00.000000000,9097.284534758684,11827.373595351975
259,2025-01-22T00:00:00.000000000,9099.176564950474,11818.388009528391
260,2025-01-23T00:00:00.000000000,9083.748268712034,11771.796345911212
261,2025-01-24T00:00:00.000000000,9257.345264308293,12140.085277205435
262,2025-01-27T00:00:00.000000000,9283.97403898688,12575.81839038299
263,2025-01-28T00:00:00.000000000,9274.761942006446,12633.744051133595
264,2025-01-29T00:00:00.000000000,9291.452380714849,12539.973478556642
265,2025-01-30T00:00:00.000000000,9281.76796172019,12455.77226894216
266,2025-01-31T00:00:00.000000000,9103.482601245436,12026.765810311615
267,2025-02-03T00:00:00.000000000,9103.482601245436,12276.805772217509
268,2025-02-04T00:00:00.000000000,9103.798510218603,12259.391148461616
269,2025-02-05T00:00:00.000000000,9103.798510218603,12298.878446224799
270,2025-02-06T00:00:00.000000000,9088.718840119152,12000.499586337552
271,2025-02-07T00:00:00.000000000,9092.26601987938,12014.73985421242
272,2025-02-10T00:00:00.000000000,9174.775238653672,12274.22056228095
273,2025-02-11T00:00:00.000000000,9192.05838289863,12496.44850571057
274,2025-02-12T00:00:00.000000000,9179.405173370867,12739.90708399742
275,2025-02-13T00:00:00.000000000,9126.851891357957,12900.81902142525
276,2025-02-14T00:00:00.000000000,9124.13408044176,12893.961193796731
277,2025-02-18T00:00:00.000000000,9121.818247199595,12915.040097700292
278,2025-02-19T00:00:00.000000000,9127.565579245183,12965.574523605117
279,2025-02-20T00:00:00.000000000,9132.023999398925,12950.79877828615
280,2025-02-21T00:00:00.000000000,9107.308923353903,13032.29143850191
281,2025-02-24T00:00:00.000000000,9107.641371019325,13029.125594849142
282,2025-02-25T00:00:00.000000000,9099.235764836305,12671.96640483509
283,2025-02-26T00:00:00.000000000,9100.347451052216,12509.604909524824
284,2025-02-27T00:00:00.000000000,9095.095382924748,12746.676382678532
285,2025-02-28T00:00:00.000000000,9095.095382924748,12544.26319927071
286,2025-03-03T00:00:00.000000000,9101.409744506775,12433.10186566962
287,2025-03-04T00:00:00.000000000,9101.552265410342,12423.085488716612
288,2025-03-05T00:00:00.000000000,9106.52707851725,12401.459742011672
289,2025-03-06T00:00:00.000000000,9058.44503988811,12597.001664258807
290,2025-03-07T00:00:00.000000000,9168.399293161297,11971.005121854912
291,2025-03-10T00:00:00.000000000,9232.978989093152,11616.377736227794
292,2025-03-11T00:00:00.000000000,9250.440114791207,11411.543678009359
293,2025-03-12T00:00:00.000000000,9210.289772979553,11021.010249127923
294,2025-03-13T00:00:00.000000000,9160.60188621476,11219.470963936841
295,2025-03-14T00:00:00.000000000,9159.983175376985,11246.240498035264
296,2025-03-17T00:00:00.000000000,9159.983175376985,11177.185589014225
297,2025-03-18T00:00:00.000000000,9084.70699653963,11310.39480419959
298,2025-03-19T00:00:00.000000000,9084.70699653963,11250.330622166019
299,2025-03-20T00:00:00.000000000,9084.70699653963,11467.345526891573
300,2025-03-21T00:00:00.000000000,9084.70699653963,11595.864610342727
301,2025-03-24T00:00:00.000000000,8961.253954530674,11753.442038147068
302,2025-03-25T00:00:00.000000000,9039.309594689528,11636.243786408533
303,2025-03-26T00:00:00.000000000,9039.309594689528,11757.472589969133
304,2025-03-27T00:00:00.000000000,8958.272038108986,11440.726396966611
305,2025-03-28T00:00:00.000000000,8953.76043323671,11660.693293627579
306,2025-03-31T00:00:00.000000000,8953.76043323671,11716.205207713352
307,2025-04-01T00:00:00.000000000,8953.76043323671,11752.893830916842
308,2025-04-02T00:00:00.000000000,9201.238903779322,10612.707120914236
309,2025-04-03T00:00:00.000000000,9195.068807566307,9809.533901225042
310,2025-04-04T00:00:00.000000000,9181.46442385822,9442.402429065896
311,2025-04-07T00:00:00.000000000,9207.179018972269,8959.878289504355
312,2025-04-08T00:00:00.000000000,9207.179018972269,10237.712393357688
313,2025-04-09T00:00:00.000000000,9486.368705831364,9794.22868641781
314,2025-04-10T00:00:00.000000000,9222.130977790872,10183.961548118199
315,2025-04-11T00:00:00.000000000,9222.130977790872,10406.11835037292
316,2025-04-14T00:00:00.000000000,9220.644302973946,10386.575045859605
317,2025-04-15T00:00:00.000000000,9476.960935555851,9974.1074425219
318,2025-04-16T00:00:00.000000000,9401.322784385178,10112.281068076816
319,2025-04-17T00:00:00.000000000,9382.539782355514,9914.248324002745
320,2025-04-21T00:00:00.000000000,9382.539782355514,10246.353741952702
321,2025-04-22T00:00:00.000000000,9264.256886954756,10492.679066251023
322,2025-04-23T00:00:00.000000000,9212.63334182316,10684.258991423083
323,2025-04-24T00:00:00.000000000,9209.523579560298,10730.818403827665
324,2025-04-25T00:00:00.000000000,9197.795743852846,10774.824578272928
325,2025-04-28T00:00:00.000000000,9204.770692539525,10829.548663598742
326,2025-04-29T00:00:00.000000000,9211.078301342632,10895.492052663058
327,2025-04-30T00:00:00.000000000,9212.143524277839,10937.454618690032
328,2025-05-01T00:00:00.000000000,9089.700210474213,10520.983154972195
329,2025-05-02T00:00:00.000000000,9136.826692252198,10184.691018453534
330,2025-05-05T00:00:00.000000000,9137.298003574213,10165.212563139008
331,2025-05-06T00:00:00.000000000,9120.968644919503,10048.820142970992
332,2025-05-07T00:00:00.000000000,9123.19049858054,10112.113808686448
333,2025-05-08T00:00:00.000000000,9118.188910303397,10165.225248563806
334,2025-05-09T00:00:00.000000000,9185.184639806768,10787.66819333634
335,2025-05-12T00:00:00.000000000,9165.181483355776,10896.635948913321
336,2025-05-13T00:00:00.000000000,9163.22125248241,10865.888540465005
337,2025-05-14T00:00:00.000000000,9162.60316483345,10820.760992218506
338,2025-05-15T00:00:00.000000000,9163.77600415239,10811.033293192093
339,2025-05-16T00:00:00.000000000,9193.66212498228,10683.370661749534
340,2025-05-19T00:00:00.000000000,9193.66212498228,10584.669411263512
341,2025-05-20T00:00:00.000000000,9193.66212498228,10337.738633735382
342,2025-05-21T00:00:00.000000000,9202.410206880315,10300.328326918858
343,2025-05-22T00:00:00.000000000,9229.252779141285,9983.993329184197
344,2025-05-23T00:00:00.000000000,9229.32173427333,10233.42968493773
345,2025-05-27T00:00:00.000000000,9222.54867472363,10244.158166966348
346,2025-05-28T00:00:00.000000000,9224.106711693908,10220.106010928
347,2025-05-29T00:00:00.000000000,9221.753619154817,10266.005173432039
348,2025-05-30T00:00:00.000000000,9206.407230508757,10309.358937222254
349,2025-06-02T00:00:00.000000000,9214.32909480347,10389.295117012904
350,2025-06-03T00:00:00.000000000,9215.008823374132,10366.269159814092
351,2025-06-04T00:00:00.000000000,9233.750785018938,10253.728298722137
352,2025-06-05T00:00:00.000000000,9225.051206328653,10420.50838159258
353,2025-06-06T00:00:00.000000000,9225.051206328653,10293.518210070673
354,2025-06-09T00:00:00.000000000,9214.641520780036,10355.669538937158
355,2025-06-10T00:00:00.000000000,9203.453203000972,10154.972537605583
356,2025-06-11T00:00:00.000000000,9206.229142430395,10176.406001875202
357,2025-06-12T00:00:00.000000000,9206.117300018455,10034.939995534553
358,2025-06-13T00:00:00.000000000,9197.354590066423,10135.069385389952
359,2025-06-16T00:00:00.000000000,9197.354590066423,9992.065433785732
360,2025-06-17T00:00:00.000000000,9208.938210942877,10039.960235052116
361,2025-06-18T00:00:00.000000000,9238.327345715546,10263.20347250717
362,2025-06-20T00:00:00.000000000,9236.767246581108,10288.701226908257
363,2025-06-23T00:00:00.000000000,9181.595437978369,10227.246148555832
364,2025-06-24T00:00:00.000000000,9239.171339388415,10291.379111059263
365,2025-06-25T00:00:00.000000000,9213.466895949758,10262.747303882114
366,2025-06-26T00:00:00.000000000,9215.6394779504,10266.83127206923
367,2025-06-27T00:00:00.000000000,9316.179470479501,10473.564008164814
368,2025-06-30T00:00:00.000000000,9410.797037978398,10607.975990210925
369,2025-07-01T00:00:00.000000000,9617.714688202774,10841.216326462249
370,2025-07-02T00:00:00.000000000,9667.83637765123,10897.714163586174
371,2025-07-03T00:00:00.000000000,9603.438869961212,10712.435625710797
372,2025-07-07T00:00:00.000000000,9603.435819432163,10715.496692278077
373,2025-07-08T00:00:00.000000000,9610.144619951287,10772.99889166813
374,2025-07-09T00:00:00.000000000,9619.344114481353,10837.604902913254
375,2025-07-10T00:00:00.000000000,9610.901050249327,10773.638005304607
376,2025-07-11T00:00:00.000000000,9609.267534673896,10643.258171684764
377,2025-07-14T00:00:00.000000000,9617.72915489975,10668.22805018258
378,2025-07-15T00:00:00.000000000,9617.72915489975,10721.661998970481
379,2025-07-16T00:00:00.000000000,9617.06845730238,10714.51710145575
380,2025-07-17T00:00:00.000000000,9620.863866078127,10773.533553737812
381,2025-07-18T00:00:00.000000000,9623.956415517827,10839.651053801186
382,2025-07-21T00:00:00.000000000,9710.528801965924,10937.159232296162
383,2025-07-22T00:00:00.000000000,9706.694130492886,10924.39902410199
384,2025-07-23T00:00:00.000000000,9699.1009917399,10904.486146028774
385,2025-07-24T00:00:00.000000000,9704.544459127577,10910.606116814297
386,2025-07-25T00:00:00.000000000,9712.255137074168,10919.275062618315
387,2025-07-28T00:00:00.000000000,9585.289291491921,10776.530151997265
388,2025-07-29T00:00:00.000000000,9484.035468410792,10662.69270335528
389,2025-07-30T00:00:00.000000000,9442.119071582405,10586.936524454055
390,2025-07-31T00:00:00.000000000,9561.663714110578,10318.858663395644
391,2025-08-01T00:00:00.000000000,9537.595347526336,10368.198927059018
392,2025-08-04T00:00:00.000000000,9543.243295943135,10346.250753115777
393,2025-08-05T00:00:00.000000000,9644.721250619743,10859.976608024479
394,2025-08-06T00:00:00.000000000,9946.588945798916,11199.880273789151
395,2025-08-07T00:00:00.000000000,10359.226213554266,11664.5107134853
396,2025-08-08T00:00:00.000000000,10286.48640078761,11566.851743472247
397,2025-08-11T00:00:00.000000000,10276.869838115543,11691.932743905496
