date,strategy_equity,buy_hold_equity
2020-01-02,100000.0,100000.0
2020-01-03,98528.16850904495,99027.80694689462
2020-01-06,99626.00538207624,99816.8852708295
2020-01-07,98970.48284767506,99347.45948730195
2020-01-08,101197.78569909204,100945.58519840345
2020-01-09,105034.41620947685,103089.72516351713
2020-01-10,105461.86400420676,103322.79943294184
2020-01-13,109517.51666572859,105530.23974783551
2020-01-14,106855.58144710452,104105.22842764229
2020-01-15,106091.53363843293,103659.04895202462
2020-01-16,108349.56401996694,104957.55441253597
2020-01-17,110402.08727242236,106119.53259957476
2020-01-21,109089.20753373225,105400.39341689007
2020-01-22,109774.03168316213,105776.61267572906
2020-01-23,110639.9122926297,106285.99766124859
2020-01-24,110111.84537973122,105979.71754365979
2020-01-27,104568.17637936985,102863.34237438378
2020-01-28,108677.16293602792,105773.28274222974
2020-01-29,111575.1601175823,107987.37238635786
2020-01-30,111370.37776305054,107830.88658741777
2020-01-31,105111.58312268935,103049.79757481787
2020-02-03,104795.25063592338,102766.78484066743
2020-02-04,108423.92323833208,106159.50233933097
2020-02-05,109282.38522695405,107025.16913375046
2020-02-06,110506.22255083891,108277.00283644999
2020-02-07,109049.06695903982,106805.26706962373
2020-02-10,109555.19271333716,107312.5234267671
2020-02-11,108918.01036966074,106665.07265419619
2020-02-12,111477.22124833209,109198.12988405612
2020-02-13,110693.27984550987,108420.52718537685
2020-02-14,110718.63109875664,108447.22987995693
2020-02-18,108656.75659423186,106461.49358687473
2020-02-19,110143.73562154722,108003.337099179
2020-02-20,109269.82894261347,106895.36495386196
2020-02-21,107409.5251298583,104475.7467560283
2020-02-24,103700.47497112551,99513.12367889365
2020-02-25,100841.09509484982,96142.39849419563
2020-02-26,102082.20771198145,97667.59233900323
2020-02-27,96556.80099328936,91283.25626188196
2020-02-28,96508.2634974108,91229.84033495757
2020-03-02,102727.74312768158,99723.39422650648
2020-03-03,100919.63620456614,96556.25864689416
2020-03-04,103497.23802144329,101034.96651467346
2020-03-05,101648.65817807883,97757.7007610057
2020-03-06,100905.22803740467,96459.4587446003
2020-03-09,96506.05487425583,88830.29657799803
2020-03-10,100375.8148289452,95228.00507793779
2020-03-11,98433.5199552516,91920.65400736945
2020-03-12,93044.1043933119,82843.06560843626
2020-03-13,99234.24830372262,92768.34337599826
2020-03-16,95384.12840155755,80833.98816756603
2020-03-17,96642.34470154798,84388.27066753258
2020-03-18,95932.60204942105,82322.4420973565
2020-03-19,95712.0916731774,81691.68841222131
2020-03-20,93889.19196493774,76505.44870906592
2020-03-23,93290.81744874596,74880.16717952209
2020-03-24,96098.64702969359,82392.54457395239
2020-03-25,95939.8237009824,81938.64091714798
2020-03-26,97454.41833274029,86250.50436374085
2020-03-27,96243.96906971958,82679.54058298495
2020-03-30,97067.95474640134,85039.05664248495
2020-03-31,97008.5226873389,84865.49966547867
2020-04-01,95477.2337774095,80400.13260722517
2020-04-02,95955.19092277072,81741.73752347154
2020-04-03,95541.48541618128,80566.98756617583
2020-04-06,101267.29177568082,87595.46555789714
2020-04-07,100454.87637941977,86580.9001547892
2020-04-08,102142.68768566857,88796.90240312657
2020-04-09,102635.87964972932,89437.67223317035
2020-04-13,104018.66232179952,91193.12676435101
2020-04-14,107636.32299408411,95798.6777002678
2020-04-15,106958.71733080085,94924.31725035163
2020-04-16,107549.39515274833,95678.52611242166
2020-04-17,106572.13130475105,94380.30517154474
2020-04-20,105261.83132537296,92421.29264857109
2020-04-21,103100.7781909697,89564.48368801511
2020-04-22,104842.73536201614,92144.2759022723
2020-04-23,104605.73709148199,91787.1616099975
2020-04-24,105969.1854758293,94437.01941867574
2020-04-27,106001.25298859246,94503.78669289018
2020-04-28,105181.21820233726,92971.93298108391
2020-04-29,106797.7404884435,96025.58737761302
2020-04-30,108286.58646511851,98051.37771256533
2020-05-01,107157.89506045093,96472.81009189028
2020-05-04,108128.56686534653,97837.79830698164
2020-05-05,109330.5679260799,99306.267366894
2020-05-06,110074.83326194329,100330.78041944299
2020-05-07,110847.09150252529,101368.68697033897
2020-05-08,112673.63640076797,103781.45562141768
2020-05-11,113880.66878005826,105414.48240767673
2020-05-12,112723.93863497832,104209.78412441551
2020-05-13,111670.82717508332,102951.55399882328
2020-05-14,112435.91673894128,103584.03060841143
2020-05-15,111665.76645323022,102971.61790193315
2020-05-18,114789.17412234492,105397.75897583038
2020-05-19,113975.75264929175,104788.71835390839
2020-05-20,117021.26937857829,106826.6376554991
2020-05-21,115796.97292292514,106030.20397212582
2020-05-22,116820.50500397748,106712.90356607415
2020-05-26,115631.97599268329,105990.03401484908
2020-05-27,116367.33671705614,106451.85153259651
2020-05-28,116377.96097333703,106498.71297016463
2020-05-29,116240.37442365599,106394.97921900192
2020-06-01,118749.10256656422,107703.44286671856
2020-06-02,119738.42804719553,108202.00556836526
2020-06-03,120925.01128795318,108797.70538076143
2020-06-04,119515.08302968471,107860.6873846838
2020-06-05,124847.11571675375,110932.66695322347
2020-06-08,125858.20706004206,111588.56901271357
2020-06-09,131823.23651274512,115112.31307191728
2020-06-10,137489.47900671075,118073.84633347439
2020-06-11,126832.1576448005,112405.06659919677
2020-06-12,127895.53519546457,113375.51038343858
2020-06-15,129849.73723813266,114777.68636852723
2020-06-16,134101.63477758446,117819.53846910933
2020-06-17,133874.2423214215,117655.5497820315
2020-06-18,133907.79945664122,117702.43229512809
2020-06-19,133116.90099393157,117029.80680379167
2020-06-22,136689.10080333825,120091.74388301215
2020-06-23,140134.0034113949,122655.07610952898
2020-06-24,137672.91746093796,120489.92384252395
2020-06-25,139778.75183908493,122089.50376509034
2020-06-26,136455.11124372852,118338.24937597982
