index,date,price,action,position,position_delta,shares,equity_before,commission,slippage,total_cost
1,2010-01-05,6.423469543457031,BUY,1.3987741308858441,1.3987741308858441,21775.99070755524,100000.0,69.9387065442922,41.96322392657532,111.90193047086751
2,2010-01-06,6.321296215057373,SELL,1.3982570213280805,-0.0005171095577636287,8.191063801180082,100129.92377789496,0.025889070301846555,0.015533442181107932,0.04142251248295449
3,2010-01-07,6.309609413146973,BUY,1.398955083933044,0.000698062604963523,10.831470192283678,97902.88979456956,0.034171173141726977,0.020502703885036184,0.05467387702676316
4,2010-01-08,6.351559162139893,BUY,1.3990055190931525,5.043516010849736e-05,0.7753961062813352,97649.62047397264,0.002462487121569406,0.0014774922729416434,0.003939979394511049
5,2010-01-11,6.29552698135376,BUY,1.8,0.40099448090684753,6277.658767503781,98557.89052551312,19.76058507527602,11.85635104516561,31.61693612044163
11,2010-01-20,6.3440680503845215,SELL,1.2437719397096207,-0.5562280602903793,8848.024648284667,100916.28683905932,28.066235240098752,16.83974114405925,44.905976384158
12,2010-01-21,6.234402179718018,BUY,1.268995382053624,0.0252234423440032,400.29370059898474,98939.386841266,1.247795959770851,0.7486775758625105,1.9964735356333616
13,2010-01-22,5.925184726715088,SELL,1.2561172325428165,-0.012878149510807457,210.31921687744187,96767.02468247408,0.6230901057884484,0.373854063473069,0.9969441692615173
14,2010-01-25,6.084588050842285,SELL,1.0125052800183483,-0.2436119525244682,3632.897905913072,90737.28509289157,11.052343594124318,6.631406156474591,17.68374975059891
15,2010-01-26,6.170583724975586,SELL,0.6631453088664786,-0.3493599711518697,5276.206854897283,93191.2034486655,16.2786380742169,9.767182844530138,26.04582091874704
16,2010-01-27,6.228709697723389,BUY,0.966405307892768,0.3032599990262894,4578.499231962302,94038.5895228815,14.25907128357134,8.555442770142802,22.81451405371414
17,2010-01-28,5.9713287353515625,BUY,0.9871919929305139,0.020786685037745833,330.25667375855295,94871.84524492754,0.9860355830280367,0.591621349816822,1.5776569328448589
18,2010-01-29,5.754696369171143,SELL,0.8396107084662016,-0.1475812844643123,2333.7335598214872,91000.21111799679,6.71496402165878,4.028978412995268,10.743942434654048
19,2010-02-01,5.834696292877197,SELL,0.8198919308734834,-0.019718777592718117,298.1377448101584,88217.59798401444,0.8697715972052995,0.5218629583231796,1.391634555528479
20,2010-02-02,5.868555068969727,BUY,0.9138656343926927,0.0939737035192093,1428.7151457663867,89221.69922873437,4.192246755400575,2.515348053240345,6.70759480864092
21,2010-02-03,5.96953010559082,SELL,0.818794781388517,-0.09507085300417573,1428.3752159556716,89688.14925172341,4.2633644268635855,2.558018656118151,6.821383082981736
22,2010-02-04,5.754395484924316,SELL,0.7965989223055001,-0.02219585908301691,350.79266503211,90944.879414461,1.009299863902671,0.6055799183416025,1.6148797822442735
23,2010-02-05,5.856569766998291,SELL,0.7684260720894515,-0.02817285021604865,424.9202062482873,88332.3772432078,1.244287416650199,0.7465724499901192,1.990859866640318
24,2010-02-08,5.816417694091797,BUY,0.8328318168176753,0.0644057447282238,991.4361859011382,89535.59963590064,2.8833034871191323,1.729982092271479,4.613285579390611
25,2010-02-09,5.878443241119385,BUY,0.8398515102892457,0.007019693471570387,106.30219013966939,89019.75473338322,0.31244569557136365,0.18746741734281816,0.49991311291418183
26,2010-02-10,5.846380233764648,SELL,0.7453309679345403,-0.0945205423547053,1452.0961753694644,89816.5220566222,4.244753188602641,2.5468519131615843,6.791605101764226
27,2010-02-11,5.9527506828308105,SELL,0.7200790045651998,-0.025251963369340547,379.4299305644857,89444.60061258095,1.1293258891270945,0.6775955334762567,1.8069214226033512
28,2010-02-12,6.003988742828369,BUY,0.7336038296590812,0.01352482509388142,204.12214617099053,90614.63340675858,0.6127735338862971,0.3676641203317782,0.9804376542180753
29,2010-02-16,6.094474792480469,BUY,0.7410560424066219,0.00745221274754071,111.50037894409783,91185.83591847625,0.33976812441341214,0.20386087464804725,0.5436289990614593
30,2010-02-17,6.069007396697998,SELL,0.5715289900287912,-0.16952705237783072,2575.548169263448,92203.69652257308,7.815510444905927,4.689306266943556,12.504816711849482
31,2010-02-18,6.0803914070129395,BUY,0.9263174234308504,0.35478843340205923,5366.47046664707,91970.98281502255,16.31512045569478,9.789072273416869,26.104192729111652
32,2010-02-19,6.042639255523682,BUY,0.9477615371035074,0.021444113672656973,326.8610296550799,92104.68285350944,0.9875516444473381,0.5925309866684028,1.580082631115741
33,2010-02-22,6.005186557769775,BUY,0.9703801702874753,0.02261863318396784,344.8664271396218,91561.11316013864,1.0354936162424733,0.621296169745484,1.6567897859879572
34,2010-02-23,5.9045090675354,SELL,0.7424483809190026,-0.2279317893684727,3513.211697477287,91008.76354895733,10.371895161963039,6.223137097177823,16.59503225914086
35,2010-02-24,6.0123772621154785,BUY,1.1531981295510452,0.4107497486320426,6138.95455247585,89859.36299995285,18.454855382233053,11.072913229339829,29.52776861157288
36,2010-02-25,6.052526950836182,BUY,1.1592922706538777,0.006094141102832573,92.35359091255465,91722.94972706235,0.27948629900236827,0.16769177940142094,0.4471780784037892
37,2010-02-26,6.1310296058654785,SELL,0.7626642861063772,-0.3966279845475006,5979.639806146536,92432.58194633396,18.330674341948065,10.998404605168837,29.3290789471169
38,2010-03-01,6.261969089508057,BUY,1.3155784432725455,0.5529141571661683,8239.67918001095,93317.58947381271,25.79830816634583,15.478984899807497,41.27729306615333
39,2010-03-02,6.257773399353027,BUY,1.501694970608386,0.1861165273358405,2852.1716278185568,95898.22031627467,8.924121871476194,5.354473122885716,14.27859499436191
40,2010-03-03,6.272155284881592,BUY,1.5314237291195598,0.029728758511173847,454.01331361487524,95787.45117546126,1.4238210021980717,0.854292601318843,2.278113603516915
41,2010-03-04,6.313505172729492,BUY,1.539820784757169,0.008397055637609174,127.84409319137822,96122.30506745687,0.4035721718333388,0.24214330310000326,0.645715474933342
42,2010-03-05,6.560399055480957,BUY,1.577530043891253,0.03770925913408396,558.1173445060787,97097.43929802516,1.8307362498726092,1.0984417499235652,2.9291779997961744
43,2010-03-08,6.564295768737793,BUY,1.6914119100105034,0.11388186611925044,1788.379782560011,103084.48780828745,5.869726919777448,3.5218361518664683,9.391563071643915
44,2010-03-09,6.682349681854248,BUY,1.7141961813690252,0.02278427135852179,351.79999800158976,103178.66074058066,1.1754253023611243,0.7052551814166745,1.8806804837777988
45,2010-03-10,6.73688268661499,SELL,1.6679401955574122,-0.04625598581161294,730.2601329320878,106357.62615268311,2.459838423137672,1.475903053882603,3.935741477020275
46,2010-03-11,6.75665807723999,BUY,1.6858124433434525,0.01787224778604024,285.1488390713789,107801.39296368306,0.9633266033636193,0.5779959620181715,1.5413225653817908
47,2010-03-12,6.789618968963623,BUY,1.7387739430958755,0.052961499752423036,845.0392495121943,108333.30900423156,2.868747259003389,1.7212483554020332,4.589995614405423
48,2010-03-15,6.7069196701049805,BUY,1.7797421495050445,0.040968206409168983,667.3226403034843,109247.62724189309,2.2378396712789144,1.3427038027673486,3.580543474046263
49,2010-03-16,6.725197792053223,SELL,1.6946631232984912,-0.08507902620655328,1352.0627834734378,106875.80772324956,4.54644482306645,2.7278668938398694,7.274311716906319
50,2010-03-17,6.7153096199035645,SELL,1.6517668400763983,-0.042896283222092935,685.811459615416,107362.12898332327,2.302718146097754,1.3816308876586523,3.684349033756406
51,2010-03-18,6.731190204620361,BUY,1.6753911760628408,0.023624335986442535,375.87886183724993,107097.7027407128,1.2650560564613733,0.759033633876824,2.0240896903381973
52,2010-03-19,6.659276485443115,SELL,1.6655237286078155,-0.009867447455025324,159.3188045910836,107520.00189896999,0.5304739845511548,0.31828439073069287,0.8487583752818477
53,2010-03-22,6.73418664932251,SELL,1.6293139009427808,-0.036209827665034666,567.8448825547625,105605.9548904989,1.9119867134931952,1.147192028095917,3.059178741589112
54,2010-03-23,6.842349529266357,BUY,1.7424027587555653,0.11308885781278444,1777.3721135772375,107538.45674875623,6.080700622333181,3.648420373399908,9.729120995733089
55,2010-03-24,6.872615337371826,BUY,1.8,0.05759724124443477,926.3869835923217,110538.30451286386,3.1833506958891062,1.9100104175334636,5.09336111342257
58,2010-03-29,6.963102340698242,SELL,1.7872096495501568,-0.012790350449843224,207.04408021312932,112715.37282838303,0.7208345597798778,0.4325007358679266,1.1533352956478042
59,2010-03-30,7.066774368286133,BUY,1.8,0.012790350449843224,206.35726578781464,114014.09541493931,0.7291401182894687,0.43748407097368114,1.1666241892631497
75,2010-04-22,7.984241008758545,SELL,1.4680341979599516,-0.33196580204004844,5753.379127301958,138376.8005163314,22.968182783569873,13.780909670141922,36.749092453711796
76,2010-04-23,8.11487865447998,SELL,1.1494268846832731,-0.31860731327667846,5654.592502336741,144021.59048102982,22.94316599849748,13.765899599098486,36.709065597595966
77,2010-04-26,8.075030326843262,BUY,1.1649412952967524,0.015514410613479246,281.8395344027514,146693.47384864782,1.137931393802801,0.6827588362816805,1.8206902300844816
78,2010-04-27,7.851505756378174,BUY,1.1834539564062907,0.01851266110953831,343.8980914653859,145852.49677350593,1.3500589223739725,0.8100353534243835,2.160094275798356
79,2010-04-28,7.838320255279541,SELL,1.0696692913549,-0.11378466505139073,2047.8709480715024,141072.33452959204,8.025934166233688,4.815560499740212,12.8414946659739
80,2010-04-29,8.049263000488281,SELL,1.0403293798338464,-0.02933991152105353,513.2442341431155,140806.07643065517,2.0656189120510615,1.239371347230637,3.3049902592816984
81,2010-04-30,7.823041915893555,SELL,0.989759110227625,-0.05057026960622146,935.6705618786168,144744.92784083492,3.6598950125220466,2.1959370075132276,5.855832020035274
82,2010-05-03,7.980647563934326,SELL,0.9024805131460168,-0.08727859708160812,1538.8739128538255,140712.73776703427,6.140605171909483,3.6843631031456896,9.824968275055173
83,2010-05-04,7.750827312469482,BUY,0.9253210625754726,0.022840549429455792,422.17002379414095,143261.3064337955,1.6360834754647595,0.9816500852788556,2.617733560743615
84,2010-05-05,7.670230388641357,SELL,0.8660748377486414,-0.059246224826831284,1077.0690731941443,139441.25486520652,4.130683967939754,2.478410380763852,6.609094348703605
85,2010-05-06,7.378392219543457,BUY,1.0085838685569175,0.14250903080827615,2668.838168495866,138178.85551507742,9.845867388825253,5.907520433295151,15.753387822120404
86,2010-05-07,7.067073345184326,SELL,0.9387381426426517,-0.06984572591426585,1313.095125331024,132860.52136259613,4.639869779959176,2.7839218679755056,7.4237916479346815
87,2010-05-10,7.610304355621338,SELL,0.8758983761695666,-0.06283976647308509,1053.541232502257,127590.69424570013,4.008884715269299,2.405330829161579,6.414215544430878
88,2010-05-11,7.686111927032471,SELL,0.7165869699377404,-0.15931140623182616,2822.5185235587796,136174.7648917639,10.847096644097608,6.508257986458564,17.35535463055617
89,2010-05-12,7.8530049324035645,SELL,0.5982489333197877,-0.11833803661795272,2066.4227046240894,137129.4315473022,8.113813845921845,4.868288307553106,12.982102153474951
90,2010-05-13,7.7412428855896,SELL,0.5860112493737295,-0.012237683946058175,219.5754782001907,138897.77804031875,0.8498935542335803,0.5099361325401481,1.3598296867737285
91,2010-05-14,7.605209827423096,SELL,0.5779430684524611,-0.008068180921268375,146.12288819133553,137738.0150654192,0.5556476126420956,0.33338856758525737,0.889036180227353
92,2010-05-17,7.617196083068848,BUY,0.5894824382540218,0.011539369801560673,206.5402691882609,136338.2711977934,0.7866288647284032,0.47197731883704186,1.258606183565445
93,2010-05-18,7.561463356018066,BUY,0.5967531610740815,0.007270722820059694,131.21660944567725,136463.67886381297,0.49609479201221135,0.29765687520732675,0.7937516672195382
94,2010-05-19,7.441011905670166,BUY,0.667579025132514,0.0708258640584325,1293.2247993712142,135867.0488070582,4.811450564414558,2.886870338648735,7.698320903063293
95,2010-05-20,7.1240034103393555,BUY,0.7533112353953274,0.08573221026281341,1617.5809421346962,134414.49967219544,5.7618260741337615,3.4570956444802565,9.218921718614018
