index,date,price,action,position,position_delta,shares,equity_before,commission,slippage,total_cost
1,2020-01-03,52.87784957885742,BUY,1.1876292960116621,1.1876292960116621,2245.986373255469,100000.0,59.3814648005831,35.62887888034986,95.01034368093296
2,2020-01-06,53.283851623535156,SELL,1.1830880922277298,-0.004541203783932302,8.433193358281981,98950.2002101692,0.22467651180763962,0.13480590708458376,0.3594824188922234
3,2020-01-07,52.8477783203125,SELL,1.1626960232280819,-0.02039206899964796,38.52804217399438,99848.69274236256,1.018060715963453,0.6108364295780717,1.6288971455415246
4,2020-01-08,52.050819396972656,BUY,1.1789647909691603,0.016268767741078438,30.91078376715805,98896.95697238858,0.8044658116416089,0.48267948698496527,1.2871452986265741
5,2020-01-09,52.449310302734375,BUY,1.8,0.6210352090308398,1150.1719746108424,97137.36986348081,30.1628633989364,18.097718039361837,48.26058143829823
10,2020-01-16,51.7425537109375,SELL,1.6758899608967361,-0.1241100391032639,231.98210897423166,96715.35695503675,6.001673366787869,3.601004020072721,9.60267738686059
11,2020-01-17,51.54706573486328,BUY,1.7642960839006705,0.08840612300393436,164.76948072551005,96072.34165985507,4.246691627028578,2.548014976217146,6.794706603245723
12,2020-01-21,50.81025695800781,BUY,1.8,0.03570391609932955,67.05441250313868,95425.16064552107,1.703525964726364,1.0221155788358183,2.7256415435621824
21,2020-02-03,45.66006088256836,SELL,1.7626647735902237,-0.03733522640977638,65.1930139452602,79729.44781926497,1.4883584929293545,0.8930150957576126,2.381373588686967
22,2020-02-04,45.08864974975586,SELL,1.157339942631237,-0.6053248309589867,1028.1355496696306,76582.4253746293,23.17862184716335,13.907173108298007,37.08579495546135
23,2020-02-05,47.16376876831055,BUY,1.7557337120192607,0.5983937693880237,957.101790035535,75436.15896792713,22.570263756486042,13.542158253891623,36.112422010377664
24,2020-02-06,46.524688720703125,SELL,0.8425740506925121,-0.9131596613267485,1599.5487011546397,81495.61195760708,37.2092527074123,22.325551624447378,59.534804331859675
25,2020-02-07,46.21642303466797,BUY,1.0843937366612986,0.24181968596878645,421.2322429876346,80505.63567546538,9.733923768879286,5.840354261327571,15.574278030206857
26,2020-02-10,45.728336334228516,SELL,1.0809622400790533,-0.003431496582245286,5.996642189166933,79911.62582561148,0.13710823545112497,0.08226494127067496,0.21937317672179993
27,2020-02-11,46.163055419921875,SELL,1.077378906705776,-0.00358333337327732,6.132182034711702,78999.14119755488,0.1415401295567228,0.08492407773403367,0.22646420729075645
28,2020-02-12,46.72740936279297,BUY,1.2536664534586937,0.1762875467529177,301.09015764236733,79808.03698506237,7.034581525631384,4.22074891537883,11.255330441010214
29,2020-02-13,46.468109130859375,SELL,1.0515640528607615,-0.20210240059793216,352.3777137957344,81019.94836032865,8.187163029971458,4.912297817982875,13.099460847954333
30,2020-02-14,46.254573822021484,BUY,1.088622656575441,0.03705860371467962,64.52291971121576,80534.06911854548,1.4922400764973973,0.8953440458984383,2.3875841223958356
31,2020-02-18,45.66732406616211,SELL,1.058943615043843,-0.02967904153159817,52.07544316139891,80128.80524489598,1.1890730693703047,0.7134438416221828,1.9025169109924875
32,2020-02-19,46.01814270019531,BUY,1.2168529113232627,0.15790929627941974,271.25540375213734,79049.62008048549,6.241334939032476,3.744800963419485,9.986135902451961
