date,strategy_equity,buy_hold_equity
2020-01-02,100000.0,100000.0
2020-01-03,98430.2489716489,99027.80704934202
2020-01-06,99526.95469941769,99816.87475236258
2020-01-07,98872.0270188995,99347.43848053887
2020-01-08,101097.05570057759,100945.52187218115
2020-01-09,104901.60575531115,103089.72483792921
2020-01-10,105328.47441861365,103322.77800726685
2020-01-13,109378.97851297041,105530.20755178257
2020-01-14,106720.4690541048,104105.22799504304
2020-01-15,105945.33050603984,103659.06964196896
2020-01-16,108195.40476724667,104957.56442788377
2020-01-17,110244.36833067544,106119.54249247604
2020-01-21,108930.33013730643,105400.37177228316
2020-01-22,109613.30608432504,105776.58045371393
2020-01-23,110469.82933167504,106285.9759233188
2020-01-24,109942.52748064429,105979.69583800506
2020-01-27,104403.20587683657,102863.33153488842
2020-01-28,108482.88672594781,105773.292671618
2020-01-29,111366.57830363375,107987.33993137807
2020-01-30,111160.13055714809,107830.87522445433
2020-01-31,104911.94838174533,103049.78671567426
2020-02-03,104578.45686292044,102766.77401134704
2020-02-04,108197.8422809468,106159.4700769678
2020-02-05,109049.10429333213,107025.13678016538
2020-02-06,110268.91601885734,108277.02303976528
2020-02-07,108813.99884083486,106805.22420144829
2020-02-10,109318.36598185897,107312.5226561907
2020-02-11,108681.21225737972,106665.0298007941
2020-02-12,111232.71077898651,109198.11837701587
2020-02-13,110450.26115285726,108420.53683580479
2020-02-14,110474.49329017621,108447.21845204473
2020-02-18,108413.9580583221,106461.48236821473
2020-02-19,109892.59672280266,108003.36786909567
2020-02-20,109006.04399442436,106895.36422724473
2020-02-21,107149.73337090304,104475.75682214783
2020-02-24,103447.7397087012,99513.10265467326
2020-02-25,100589.15767431897,96142.3883629374
2020-02-26,101824.71327006708,97667.55043373432
2020-02-27,96310.09077417989,91283.23610490553
2020-02-28,96255.87931821527,91229.82018360998
2020-03-02,102455.79033741227,99723.35210460205
2020-03-03,100642.29730295288,96556.23793426121
2020-03-04,103212.80842838768,101034.93479232176
2020-03-05,101369.32027929956,97757.69045953077
2020-03-06,100627.93375447538,96459.45911769416
2020-03-09,96240.80411209734,88830.27667950868
2020-03-10,100099.54090879022,95227.97396750996
2020-03-11,98162.58943847805,91920.65485875182
2020-03-12,92787.8209292879,82843.06214751182
2020-03-13,98960.87307033228,92768.37575134251
2020-03-16,95103.66415458363,80833.98491835341
2020-03-17,96358.1751772876,84388.25123713339
2020-03-18,95650.52660100801,82322.44396017569
2020-03-19,95430.66279406776,81691.68507262626
2020-03-20,93613.1176615658,76505.43010933982
2020-03-23,93016.50253970602,74880.1487510643
2020-03-24,95816.07629459814,82392.52535385807
2020-03-25,95657.72362988543,81938.63228264809
2020-03-26,97167.87030542837,86250.5110815117
2020-03-27,95960.97682086554,82679.53713929236
2020-03-30,96782.53595866848,85039.04241238903
