index,date,price,action,position,position_delta,shares,equity_before,commission,slippage,total_cost
1,2020-01-03,71.69664001464844,BUY,1.398824531405851,1.398824531405851,1951.0321977711303,100000.0,139.8824531405851,69.94122657029256,209.82367971087768
2,2020-01-06,72.26792907714844,SELL,1.398394112323452,-0.0004304190823989362,0.5862387089776512,98430.2489716489,0.04236625744267596,0.02118312872133798,0.06354938616401394
3,2020-01-07,71.92805480957031,BUY,1.399005508918949,0.0006113965954970269,0.8459903639061626,99526.95469941769,0.0608504412634108,0.0304252206317054,0.0912756618951162
4,2020-01-08,73.08507537841797,SELL,1.399005470631365,-3.828758399215815e-08,5.1796772724940285e-05,98872.0270188995,3.785571038961045e-06,1.8927855194805224e-06,5.6783565584415675e-06
5,2020-01-09,74.63748931884766,BUY,1.8,0.400994529368635,543.1501868722517,101097.05570057759,40.5393662712078,20.2696831356039,60.809049406811695
9,2020-01-15,75.04969787597656,SELL,1.6381324781076836,-0.16186752189231646,230.17518191106788,106720.4690541048,17.27457786097359,8.637288930486795,25.911866791460383
10,2020-01-16,75.98981475830078,BUY,1.7032344998662414,0.06510202175855784,90.7655221131906,105945.33050603984,6.897255211821808,3.448627605910904,10.345882817732711
11,2020-01-17,76.83109283447266,BUY,1.7117213974724836,0.008486897606242216,11.951454650057444,108195.40476724667,0.9182433217255535,0.4591216608627767,1.3773649825883303
12,2020-01-21,76.31040954589844,BUY,1.7502631541152311,0.038541756642747504,55.6806291660466,110244.36833067544,4.249011615434314,2.124505807717157,6.373517423151471
13,2020-01-22,76.5827865600586,BUY,1.761172756118561,0.01090960200332991,15.517671806801875,108930.33013730643,1.1883865478893467,0.5941932739446734,1.78257982183402
14,2020-01-23,76.95159149169922,SELL,1.6555078689565121,-0.10566488716204891,150.51381517052468,109613.30608432504,11.582277618859337,5.791138809429668,17.373416428289005
15,2020-01-24,76.72984313964844,BUY,1.6561136454127496,0.0006057764562374945,0.8721511604280018,110469.82933167504,0.06692002173370294,0.03346001086685147,0.10038003260055442
16,2020-01-27,74.47357940673828,BUY,1.7106441679323559,0.05453052251960622,80.50134716773474,109942.52748064429,5.995223470645699,2.9976117353228493,8.992835205968548
17,2020-01-28,76.58040618896484,SELL,1.397876697281959,-0.3127674706503969,426.4005410119674,104403.20587683657,32.653926629890826,16.326963314945413,48.980889944836235
18,2020-01-29,78.18338775634766,SELL,1.2784772577753765,-0.1193994395065825,165.67197000340548,108482.88672594781,12.952795871134247,6.476397935567124,19.42919380670137
19,2020-01-30,78.07010650634766,SELL,1.2518553194237074,-0.02662193835166904,37.97604889644414,111366.57830363375,2.9647941820356607,1.4823970910178303,4.447191273053491
20,2020-01-31,74.60857391357422,BUY,1.2671941907405841,0.015338871316876723,22.8535521957362,111160.13055714809,1.7050709381833107,0.8525354690916553,2.557606407274966
21,2020-02-03,74.40367126464844,SELL,1.0253660417419364,-0.2418281489986478,340.98669936269084,104911.94838174533,25.370662284999156,12.685331142499578,38.055993427498734
22,2020-02-04,76.86000061035156,BUY,1.0494290132158237,0.024062971473887362,32.7409368239934,104578.45686292044,2.516468424275615,1.2582342121378074,3.774702636413422
23,2020-02-05,77.48674774169922,SELL,0.977977647550329,-0.0714513656654947,99.77039711105472,108197.8422809468,7.730883593033454,3.865441796516727,11.59632538955018
24,2020-02-06,78.39311981201172,SELL,0.9587589565242232,-0.01921869102610585,26.73424717772259,109049.10429333213,2.095781042087143,1.0478905210435716,3.143671563130715
25,2020-02-07,77.32752990722656,BUY,0.9694890652826682,0.010730108758445045,15.30111543686601,110268.91601885734,1.1831974615581824,0.5915987307790912,1.7747961923372735
26,2020-02-10,77.69481658935547,BUY,0.9788119985717207,0.009322933289052537,13.05705704242733,108813.99884083486,1.0144656521081437,0.5072328260540718,1.5216984781622154
27,2020-02-11,77.22602844238281,SELL,0.9617296873848807,-0.017082311186840005,24.18110038550314,109318.36598185897,1.8674103461389793,0.9337051730694896,2.801115519208469
28,2020-02-12,79.05999755859375,BUY,0.9903920149965113,0.028662327611630567,39.40117135269976,108681.21225737972,3.1150565109501773,1.5575282554750887,4.672584766425266
29,2020-02-13,78.49702453613281,SELL,0.9871776046181481,-0.0032144103783632305,4.55491889093029,111232.71077898651,0.35754757994144987,0.17877378997072493,0.5363213699121748
30,2020-02-14,78.51634216308594,SELL,0.9736937231133962,-0.013483881504751882,18.968003252884767,110450.26115285726,1.4892982335540272,0.7446491167770136,2.2339473503310407
