index,date,price,action,buy_prob,sell_prob,regressor_pred,unified_confidence,confidence_tier,confidence_attribution,position_shares,reasoning,confidence,confidence_bucket
0,2025-09-26,743.1439208984375,BUY,,,-0.0009897246476800819,0.29378785699640547,low,regressor_only,0.07888628791276292,"regressor_pred=-0.00099, conf=0.294",0.29378785699640547,Very Low
1,2025-09-29,742.794189453125,BUY,,,-0.0017577867902600398,0.3277688186128278,high,regressor_only,0.010924364679918223,"regressor_pred=-0.00176, conf=0.328",0.3277688186128278,Low
2,2025-09-30,733.7815551757812,BUY,,,-0.001119219834174203,0.2995170431101581,low,regressor_only,0.06742791568525766,"regressor_pred=-0.00112, conf=0.300",0.2995170431101581,Very Low
3,2025-10-01,716.7554321289062,SELL,,,-0.0025420033084581784,0.6124644896093724,high,regressor_only,-0.05846697731317092,"regressor_pred=-0.00254, conf=0.612",0.6124644896093724,Medium
4,2025-10-02,726.45751953125,BUY,,,-0.0016688487534928598,0.5738339807317759,high,regressor_only,0.01879404044202202,"regressor_pred=-0.00167, conf=0.574",0.5738339807317759,Medium
5,2025-10-03,709.98095703125,BUY,,,-0.00038216335293004525,0.5169078483460955,high,regressor_only,0.13264630521338283,"regressor_pred=-0.00038, conf=0.517",0.5169078483460955,Medium
6,2025-10-06,715.0767822265625,HOLD,,,0.002698360130022716,0.11938210064303591,low,regressor_only,0.0,"regressor_pred=0.00270, conf=0.119",0.11938210064303591,Very Low
7,2025-10-07,712.4989013671875,SELL,,,-0.006450662061864652,0.6187265167396032,high,regressor_only,-0.40432436490696605,"regressor_pred=-0.00645, conf=0.619",0.6187265167396032,Medium
8,2025-10-08,717.2550659179688,SELL,,,-0.007016154533732633,0.6437452970122179,high,regressor_only,-0.4543619254521955,"regressor_pred=-0.00702, conf=0.644",0.6437452970122179,Medium
9,2025-10-09,732.9122314453125,SELL,,,-0.002649429086242383,0.4505506040383048,high,regressor_only,-0.06797253950436914,"regressor_pred=-0.00265, conf=0.451",0.4505506040383048,Low
10,2025-10-10,704.7252197265625,SELL,,,-0.0052175268973472366,0.7308362454056905,high,regressor_only,-0.2952104889058072,"regressor_pred=-0.00522, conf=0.731",0.7308362454056905,High
11,2025-10-13,715.1167602539062,SELL,,,-0.006113570353822615,0.7704794156820676,high,regressor_only,-0.3744968294585612,"regressor_pred=-0.00611, conf=0.770",0.7704794156820676,High
12,2025-10-14,708.072509765625,HOLD,,,0.002728791369787948,0.12072845366979616,low,regressor_only,0.0,"regressor_pred=0.00273, conf=0.121",0.12072845366979616,Very Low
13,2025-10-15,716.9652709960938,SELL,,,-0.0021827668775124703,0.4299043181148514,high,regressor_only,-0.026679967657462354,"regressor_pred=-0.00218, conf=0.430",0.4299043181148514,Low
14,2025-10-16,711.48974609375,HOLD,,,5.136047283672531e-05,0.16893898053205728,low,regressor_only,0.0,"regressor_pred=0.00005, conf=0.169",0.16893898053205728,Very Low
15,2025-10-17,716.3357543945312,SELL,,,-0.005594898575807623,0.414198764933706,high,regressor_only,-0.32860219462850476,"regressor_pred=-0.00559, conf=0.414",0.414198764933706,Low
16,2025-10-20,731.5733032226562,SELL,,,-0.003054132255410989,0.4684556693906584,high,regressor_only,-0.10378267020907636,"regressor_pred=-0.00305, conf=0.468",0.4684556693906584,Low
17,2025-10-21,732.6724853515625,BUY,,,-0.0015519124006385472,0.40199376169529805,high,regressor_only,0.029141145181644443,"regressor_pred=-0.00155, conf=0.402",0.40199376169529805,Low
18,2025-10-22,732.8123168945312,BUY,,,-0.0006627277903307925,0.5293207103395577,high,regressor_only,0.10782058122645838,"regressor_pred=-0.00066, conf=0.529",0.5293207103395577,Medium
19,2025-10-23,733.40185546875,SELL,,,-0.009189970802614338,0.9065869514811689,high,regressor_only,-0.5,"regressor_pred=-0.00919, conf=0.907",0.9065869514811689,Very High
20,2025-10-24,737.75830078125,SELL,,,-0.002406308157058899,0.606461001772119,high,regressor_only,-0.04646000163866421,"regressor_pred=-0.00241, conf=0.606",0.606461001772119,Medium
21,2025-10-27,750.2081298828125,SELL,,,-0.006540585733048977,0.7893716281824414,high,regressor_only,-0.41228125445930913,"regressor_pred=-0.00654, conf=0.789",0.7893716281824414,High
22,2025-10-28,750.82763671875,SELL,,,-0.009486743208379337,0.9197168939298866,high,regressor_only,-0.5,"regressor_pred=-0.00949, conf=0.920",0.9197168939298866,Very High
23,2025-10-29,751.0574340820312,SELL,,,-0.008762621368094914,0.8876799595515508,high,regressor_only,-0.5,"regressor_pred=-0.00876, conf=0.888",0.8876799595515508,High
24,2025-10-30,665.9268798828125,SELL,,,-0.012938591931727186,1.0,high,regressor_only,-0.5,"regressor_pred=-0.01294, conf=1.000",1.0,Very High
25,2025-10-31,647.8216552734375,SELL,,,-0.01073950045727079,0.9751419612900367,high,regressor_only,-0.35,"regressor_pred=-0.01074, conf=0.975",0.9751419612900367,Very High
26,2025-11-03,637.1903686523438,BUY,,,0.011828736005703739,0.5,high,regressor_only,0.7,"regressor_pred=0.01183, conf=0.500",0.5,Medium
27,2025-11-04,626.8087768554688,BUY,,,0.013173607421169246,0.6666666666666666,high,regressor_only,0.7,"regressor_pred=0.01317, conf=0.667",0.6666666666666666,Medium
28,2025-11-05,635.4317626953125,BUY,,,0.010758523375171728,0.8093169153818841,high,regressor_only,0.7,"regressor_pred=0.01076, conf=0.809",0.8093169153818841,High
29,2025-11-06,618.4356079101562,HOLD,,,-0.0002745819177321035,0.012148180582988317,low,regressor_only,0.0,"regressor_pred=-0.00027, conf=0.012",0.012148180582988317,Very Low
30,2025-11-07,621.203369140625,BUY,,,0.005432314846346975,0.5736723268189038,high,regressor_only,0.45299799221370046,"regressor_pred=0.00543, conf=0.574",0.5736723268189038,Medium
31,2025-11-10,631.2451782226562,BUY,,,0.0013024718129794799,0.39095789550047616,high,regressor_only,0.19719778836790172,"regressor_pred=0.00130, conf=0.391",0.39095789550047616,Low
32,2025-11-11,626.5690307617188,BUY,,,0.0073517021721343275,0.6585907512910977,high,regressor_only,0.5718837864747718,"regressor_pred=0.00735, conf=0.659",0.6585907512910977,Medium
33,2025-11-12,608.5137329101562,BUY,,,0.008226910719410067,0.8639788005160065,high,regressor_only,0.6260937220563109,"regressor_pred=0.00823, conf=0.864",0.8639788005160065,High
34,2025-11-13,609.3930053710938,BUY,,,0.007610442221268176,0.8367047152411782,high,regressor_only,0.5879100026715511,"regressor_pred=0.00761, conf=0.837",0.8367047152411782,High
35,2025-11-14,608.96337890625,BUY,,,0.003934002606695097,0.6740499683111186,high,regressor_only,0.3601933569694678,"regressor_pred=0.00393, conf=0.674",0.6740499683111186,Medium
36,2025-11-17,601.5194091796875,BUY,,,0.0038949407786298086,0.6723217767930532,high,regressor_only,0.3577738888441762,"regressor_pred=0.00389, conf=0.672",0.6723217767930532,Medium
37,2025-11-18,597.2029418945312,BUY,,,0.0011248391187347875,0.5497656541044763,high,regressor_only,0.18619531708016857,"regressor_pred=0.00112, conf=0.550",0.5497656541044763,Medium
38,2025-11-19,589.8389282226562,BUY,,,0.0005741630319243718,0.5254023872129066,high,regressor_only,0.15208674343197096,"regressor_pred=0.00057, conf=0.525",0.5254023872129066,Medium
39,2025-11-20,588.669921875,BUY,,,0.002039969838345898,0.590253291931095,high,regressor_only,0.24287801003743476,"regressor_pred=0.00204, conf=0.590",0.590253291931095,Medium
40,2025-11-21,593.7657470703125,HOLD,,,-0.0035182095564933362,0.15565425929749502,low,regressor_only,0.0,"regressor_pred=-0.00352, conf=0.156",0.15565425929749502,Very Low
41,2025-11-24,612.5504150390625,BUY,,,0.003132564657499166,0.47192571210867285,high,regressor_only,0.3105527316193771,"regressor_pred=0.00313, conf=0.472",0.47192571210867285,Low
42,2025-11-25,635.7014770507812,HOLD,,,-0.0003416157455701543,0.1817805889578912,low,regressor_only,0.0,"regressor_pred=-0.00034, conf=0.182",0.1817805889578912,Very Low
43,2025-11-26,633.0936279296875,SELL,,,-0.008222185142993936,0.6971030627053402,high,regressor_only,-0.35,"regressor_pred=-0.00822, conf=0.697",0.6971030627053402,Medium
44,2025-11-28,647.4219970703125,SELL,,,-0.004913634618735662,0.5507246355729154,high,regressor_only,-0.18782442180151313,"regressor_pred=-0.00491, conf=0.551",0.5507246355729154,Medium
45,2025-12-01,640.3477172851562,HOLD,,,0.0019342813647515434,0.0855773734533995,low,regressor_only,0.0,"regressor_pred=0.00193, conf=0.086",0.0855773734533995,Very Low
46,2025-12-02,646.5726318359375,SELL,,,-0.003920368514347075,0.5067800958059288,high,regressor_only,-0.18043152303961693,"regressor_pred=-0.00392, conf=0.507",0.5067800958059288,Medium
47,2025-12-03,639.0787353515625,SELL,,,-0.012610712417762494,0.8333333333333333,high,regressor_only,-0.5,"regressor_pred=-0.01261, conf=0.833",0.8333333333333333,High
48,2025-12-04,660.990966796875,SELL,,,-0.0021941546061102664,0.43040813928624794,high,regressor_only,-0.027687610000255363,"regressor_pred=-0.00219, conf=0.430",0.43040813928624794,Low
49,2025-12-05,672.8712158203125,SELL,,,-0.00849010699666811,0.8756232523113373,high,regressor_only,-0.5,"regressor_pred=-0.00849, conf=0.876",0.8756232523113373,High
50,2025-12-08,666.256591796875,SELL,,,-0.0037023746982972248,0.6638021789354811,high,regressor_only,-0.16114235596538834,"regressor_pred=-0.00370, conf=0.664",0.6638021789354811,Medium
51,2025-12-09,656.4246826171875,SELL,,,-0.004384831069559919,0.6939957303047263,high,regressor_only,-0.22152945870387875,"regressor_pred=-0.00438, conf=0.694",0.6939957303047263,Medium
52,2025-12-10,649.6002197265625,SELL,,,-0.0023003684178616902,0.6017739666850598,high,regressor_only,-0.03708593146454576,"regressor_pred=-0.00230, conf=0.602",0.6017739666850598,Medium
53,2025-12-11,652.1781005859375,SELL,,,-0.007009568699126128,0.8101205901290518,high,regressor_only,-0.4537791783525298,"regressor_pred=-0.00701, conf=0.810",0.8101205901290518,High
54,2025-12-12,643.7050170898438,SELL,,,-0.0054831473482251526,0.7425879486148871,high,regressor_only,-0.31871389532420025,"regressor_pred=-0.00548, conf=0.743",0.7425879486148871,High
55,2025-12-15,647.510009765625,SELL,,,-0.007196630500801361,0.8183966651368278,high,regressor_only,-0.3292319298576573,"regressor_pred=-0.00720, conf=0.818",0.8183966651368278,High
56,2025-12-16,657.1500244140625,SELL,,,-0.007884871536257443,0.8488461443028255,high,regressor_only,-0.37186120069005396,"regressor_pred=-0.00788, conf=0.849",0.8488461443028255,High
57,2025-12-17,649.5,SELL,,,-0.003352011573125648,0.6483012510180168,high,regressor_only,-0.09109835009132178,"regressor_pred=-0.00335, conf=0.648",0.6483012510180168,Medium
58,2025-12-18,664.4500122070312,SELL,,,-0.0027548166063377207,0.621879874258351,high,regressor_only,-0.05410842262778974,"regressor_pred=-0.00275, conf=0.622",0.621879874258351,Medium
59,2025-12-19,658.77001953125,SELL,,,-0.0031007607210410287,0.6371852942646972,high,regressor_only,-0.10790858662382036,"regressor_pred=-0.00310, conf=0.637",0.6371852942646972,Medium
