2025-12-19 00:52:33 | INFO     | training.AAPL.classifiers | Training log initialized: /home/thunderboltdy/ai-stocks/python-ai-service/training_logs/AAPL_classifiers_20251219_005233.log
2025-12-19 00:52:33 | DEBUG    | training.AAPL.classifiers | Symbol: AAPL, Model Type: classifiers
2025-12-19 00:52:33 | DEBUG    | training.AAPL.classifiers | Python version: 3.10.19 (main, Oct 21 2025, 16:43:05) [GCC 11.2.0]
2025-12-19 00:52:33 | INFO     | training.AAPL.classifiers | Starting binary classifiers training for AAPL
2025-12-19 00:52:33 | INFO     | training.AAPL.classifiers | Arguments: epochs=50, batch_size=32, buy_percentile=60, sell_percentile=40
2025-12-19 00:52:33 | INFO     | training.AAPL.classifiers | Training ensemble member 1/1
2025-12-19 00:52:41 | INFO     | training.AAPL.classifiers | [OK] Training with 157 features (93 technical + 20 new + 34 sentiment)
2025-12-19 00:52:41 | INFO     | training.AAPL.classifiers |   Input shape: (10680, 60, 157) = (samples=10680, seq_len=60, features=157)
2025-12-19 00:59:50 | INFO     | training.AAPL.classifiers | [OK] Training with 157 features (93 technical + 20 new + 34 sentiment)
2025-12-19 00:59:50 | INFO     | training.AAPL.classifiers |   Input shape: (10548, 60, 157) = (samples=10548, seq_len=60, features=157)
2025-12-19 01:06:38 | INFO     | training.AAPL.classifiers | Binary classifiers training complete!
