date,strategy_equity,buy_hold_equity
2022-01-03,100000.0,100000.0
2022-01-04,98114.46825580332,98730.83084658482
2022-01-05,94471.98352970833,96104.59996283478
2022-01-06,92265.48089318543,94500.30127131956
2022-01-07,92393.03389546249,94593.6855279162
2022-01-10,92382.71834837453,94604.67745463304
2022-01-11,95173.67377043031,96192.5011071175
2022-01-12,95531.59615049708,96439.75520302381
2022-01-13,92562.3157325155,94604.67745463304
2022-01-14,93294.63611614067,95088.18515236586
2022-01-18,90451.62582426975,93291.57486380251
2022-01-19,87450.49932102139,91330.1370786646
2022-01-20,86028.5765024824,90385.13980608461
2022-01-21,84201.23226061158,89231.33876269974
2022-01-24,83507.31999906033,88797.29901887417
2022-01-25,82028.06158509599,87786.36732071916
2022-01-26,81951.58959809966,87736.9165015379
2022-01-27,81503.72243032143,87478.68761364072
2022-01-28,91740.61499973449,93582.77096448718
2022-01-31,94150.03776607936,96027.68217790592
2022-02-01,94058.57667508912,95934.28078658332
2022-02-02,94709.80974995978,96610.05724454932
2022-02-03,93101.9546328412,94994.75805895428
2022-02-04,92939.71667100572,94835.21662534487
2022-02-07,92527.87234234948,94433.63861989038
2022-02-08,94304.821344536,96177.51678924709
2022-02-09,95109.59905330645,96975.20682256814
2022-02-10,92761.88823609427,94686.70138790426
2022-02-11,90856.48307555323,92772.28985822131
2022-02-14,90988.32586466265,92904.31292190516
2022-02-15,93177.56416981654,95055.28647848227
2022-02-16,93043.85967730671,94923.24628007243
2022-02-17,90944.20874221493,92904.31292190518
2022-02-18,90069.26524072712,92035.12824442827
2022-02-22,88409.33990442143,90395.79760564482
2022-02-23,86859.66868802965,88057.76424553277
2022-02-24,88024.05960359039,89526.55295662698
2022-02-25,88914.45166981625,90687.33640084912
2022-02-28,89029.53702695269,90835.86020565272
2022-03-01,87858.38536293338,89779.64999409283
2022-03-02,90413.30136019316,91628.03285720789
2022-03-03,90212.99122807481,91446.49900280182
2022-03-04,87964.18090265528,89763.12355088413
2022-03-07,85498.09945390544,87634.14241510368
2022-03-08,84602.81511617979,86610.94225314625
2022-03-09,87182.0752824623,89642.0924139171
2022-03-10,84409.25995068626,87205.07174181262
2022-03-11,82084.15333770093,85120.11828444042
2022-03-14,80373.79208908466,82859.1226523391
2022-03-15,82590.52895486825,85318.17001469221
2022-03-16,84664.94472529831,87793.69241607608
2022-03-17,85118.34678790145,88360.32923690588
2022-03-18,86595.27542858792,90208.7292347469
2022-03-21,87204.80384622251,90978.90946550539
2022-03-22,89058.52042909943,92871.30287230272
2022-03-23,89813.28273336623,93635.97428865831
2022-03-24,92007.04588908824,95759.44661003587
2022-03-25,92372.74858456894,96116.9969370821
