index,date,price,action,buy_prob,sell_prob,regressor_pred,unified_confidence,confidence_tier,confidence_attribution,position_shares,reasoning,confidence,confidence_bucket
0,2025-09-30,15475.0,BUY,,,0.00029580498875809183,0.27958049887580916,low,regressor_only,0.11483689259596475,"regressor_pred=0.00030, conf=0.280",0.27958049887580916,Very Low
1,2025-10-01,15538.7998046875,BUY,,,7.116454703214313e-05,0.2571164547032143,low,regressor_only,0.0025166717329903926,"regressor_pred=0.00007, conf=0.257",0.2571164547032143,Very Low
2,2025-10-02,15496.2001953125,SELL,,,6.108717653454904e-05,0.2561087176534549,low,regressor_only,-0.002522013515806652,"regressor_pred=0.00006, conf=0.256",0.2561087176534549,Very Low
3,2025-10-03,15585.099609375,HOLD,,,-5.626009134122247e-05,0.005626009134122247,low,regressor_only,0.0,"regressor_pred=-0.00006, conf=0.006",0.005626009134122247,Very Low
4,2025-10-06,15556.7001953125,BUY,,,0.00019240644115106295,0.3525739774484396,high,regressor_only,0.0631376187924503,"regressor_pred=0.00019, conf=0.353",0.3525739774484396,Low
5,2025-10-07,15527.0,BUY,,,0.000205301950878562,0.3538635284211895,high,regressor_only,0.06958537365619984,"regressor_pred=0.00021, conf=0.354",0.3538635284211895,Low
6,2025-10-08,15678.2998046875,BUY,,,8.011743769996954e-05,0.3413450771033303,high,regressor_only,0.006993117066903594,"regressor_pred=0.00008, conf=0.341",0.3413450771033303,Low
7,2025-10-09,15584.7998046875,HOLD,,,-0.0001282504649794201,0.012825046497942008,low,regressor_only,0.0,"regressor_pred=-0.00013, conf=0.013",0.012825046497942008,Very Low
8,2025-10-10,15476.5,HOLD,,,-0.00014159559031614016,0.18082622569828066,low,regressor_only,0.0,"regressor_pred=-0.00014, conf=0.181",0.18082622569828066,Very Low
9,2025-10-13,15541.599609375,SELL,,,-0.0003868873998262329,0.3720220733159566,high,regressor_only,-0.22650930169619762,"regressor_pred=-0.00039, conf=0.372",0.3720220733159566,Low
10,2025-10-14,15586.400390625,SELL,,,-0.00017707786260910962,0.517707786260911,high,regressor_only,-0.12160453308763597,"regressor_pred=-0.00018, conf=0.518",0.517707786260911,Medium
11,2025-10-15,15570.2998046875,SELL,,,-0.000161715259516669,0.5161715259516669,high,regressor_only,-0.11392323154141566,"regressor_pred=-0.00016, conf=0.516",0.5161715259516669,Medium
12,2025-10-16,15645.7998046875,SELL,,,-0.00033440568537952475,0.5334405685379525,high,regressor_only,-0.20026844447284353,"regressor_pred=-0.00033, conf=0.533",0.5334405685379525,Medium
13,2025-10-17,15601.099609375,HOLD,,,0.00012522321792260728,0.012522321792260727,low,regressor_only,0.0,"regressor_pred=0.00013, conf=0.013",0.012522321792260727,Very Low
14,2025-10-20,15828.2998046875,SELL,,,-2.14401861934118e-06,0.3335477351952674,high,regressor_only,-0.03413761109275176,"regressor_pred=-0.00000, conf=0.334",0.3335477351952674,Low
15,2025-10-21,15767.099609375,HOLD,,,8.798780540841572e-05,0.17546544720750823,low,regressor_only,0.0,"regressor_pred=0.00009, conf=0.175",0.17546544720750823,Very Low
16,2025-10-22,15781.599609375,BUY,,,9.532799964560612e-05,0.34286613329789395,high,regressor_only,0.014598398039721888,"regressor_pred=0.00010, conf=0.343",0.34286613329789395,Low
17,2025-10-23,15792.2001953125,HOLD,,,-0.00016614685814612493,0.18328135248127914,low,regressor_only,0.0,"regressor_pred=-0.00017, conf=0.183",0.18328135248127914,Very Low
18,2025-10-24,15861.5,BUY,,,0.0001889368117887496,0.3522270145122083,high,regressor_only,0.06140280411129362,"regressor_pred=0.00019, conf=0.352",0.3522270145122083,Low
19,2025-10-27,16000.2001953125,SELL,,,1.602311868114217e-05,0.33493564520144753,high,regressor_only,-0.02505404244251009,"regressor_pred=0.00002, conf=0.335",0.33493564520144753,Low
20,2025-10-28,16087.0,BUY,,,0.00018687591870820706,0.352020925204154,high,regressor_only,0.060372357571022356,"regressor_pred=0.00019, conf=0.352",0.352020925204154,Low
21,2025-10-29,16150.099609375,BUY,,,9.347401981111846e-05,0.5093474019811118,high,regressor_only,0.013671408122478058,"regressor_pred=0.00009, conf=0.509",0.5093474019811118,Medium
22,2025-10-30,16040.2998046875,BUY,,,0.0002031574629280125,0.5203157462928012,high,regressor_only,0.06851312968092507,"regressor_pred=0.00020, conf=0.520",0.5203157462928012,Medium
23,2025-10-31,16032.599609375,HOLD,,,-0.00033268778836173524,0.033268778836173525,low,regressor_only,0.0,"regressor_pred=-0.00033, conf=0.033",0.033268778836173525,Very Low
24,2025-11-03,16037.0,HOLD,,,-0.00019485458657528542,0.1861521253241952,low,regressor_only,0.0,"regressor_pred=-0.00019, conf=0.186",0.1861521253241952,Very Low
25,2025-11-04,16036.400390625,SELL,,,-0.00037281725703195334,0.37061505903652864,high,regressor_only,-0.21947423029905783,"regressor_pred=-0.00037, conf=0.371",0.37061505903652864,Low
26,2025-11-05,16098.400390625,SELL,,,-0.0003669617609784475,0.5366961760978447,high,regressor_only,-0.2165464822723049,"regressor_pred=-0.00037, conf=0.537",0.5366961760978447,Medium
27,2025-11-06,16118.0,HOLD,,,6.0281643882698354e-05,0.0060281643882698355,low,regressor_only,0.0,"regressor_pred=0.00006, conf=0.006",0.0060281643882698355,Very Low
28,2025-11-07,15901.400390625,HOLD,,,9.147736070401084e-05,0.17581440273706775,low,regressor_only,0.0,"regressor_pred=0.00009, conf=0.176",0.17581440273706775,Very Low
29,2025-11-10,16182.5,BUY,,,0.00014957847572725648,0.348291180906059,high,regressor_only,0.041723636080547064,"regressor_pred=0.00015, conf=0.348",0.348291180906059,Low
30,2025-11-11,16388.80078125,HOLD,,,-5.859393607565011e-05,0.005859393607565011,low,regressor_only,0.0,"regressor_pred=-0.00006, conf=0.006",0.005859393607565011,Very Low
31,2025-11-12,16615.80078125,HOLD,,,-0.00014641211518087575,0.18130787818475425,low,regressor_only,0.0,"regressor_pred=-0.00015, conf=0.181",0.18130787818475425,Very Low
32,2025-11-13,16577.400390625,SELL,,,-0.0005337502464283643,0.38670835797616976,high,regressor_only,-0.2999407249972633,"regressor_pred=-0.00053, conf=0.387",0.38670835797616976,Low
33,2025-11-14,16345.900390625,SELL,,,-0.0003061836503659981,0.5306183650365998,high,regressor_only,-0.18615742696608023,"regressor_pred=-0.00031, conf=0.531",0.5306183650365998,Medium
34,2025-11-17,16172.599609375,SELL,,,-0.00024916374454759523,0.5249163744547595,high,regressor_only,-0.1576474740568788,"regressor_pred=-0.00025, conf=0.525",0.5249163744547595,Medium
35,2025-11-18,15827.0,SELL,,,-0.00017711074079929966,0.51771107407993,high,regressor_only,-0.121620972182731,"regressor_pred=-0.00018, conf=0.518",0.51771107407993,Medium
36,2025-11-19,15889.2998046875,BUY,,,0.003547949223090767,0.3547949223090767,high,regressor_only,1.0,"regressor_pred=0.00355, conf=0.355",0.3547949223090767,Low
37,2025-11-20,15988.900390625,HOLD,,,0.0005710811238868281,0.22377477905534945,low,regressor_only,0.0,"regressor_pred=0.00057, conf=0.224",0.22377477905534945,Very Low
