peak_index,peak_date,trough_index,trough_date,recovery_index,recovery_date,depth_pct,duration_days,recovery_days,mean_pos_during_drawdown,mean_pos_outside_drawdown,mean_kelly_during,mean_kelly_outside,buy_hold_depth_pct,buy_hold_duration_days,buy_hold_recovery_days
0,2025-09-30 00:00:00,4,2025-10-06 00:00:00,5,2025-10-07 00:00:00,0.014198821838813921,4,1,0.03660263932744242,0.10790252356026495,0.16666666666666669,0.13484848484848488,0.07829270566665236,4,1
5,2025-10-07 00:00:00,11,2025-10-15 00:00:00,18,2025-10-24 00:00:00,0.11189756971806077,6,7,0.0769450795783361,0.10526483840383834,0.15000000000000005,0.13584905660377364,0.21402911430131488,6,2
18,2025-10-24 00:00:00,19,2025-10-27 00:00:00,20,2025-10-28 00:00:00,0.013554883454986776,1,1,0.04322842327690185,0.10398612320513759,0.16666666666666669,0.13649425287356326,-0.5410258039635327,1,1
20,2025-10-28 00:00:00,26,2025-11-05 00:00:00,32,2025-11-13 00:00:00,0.12361753874309324,6,6,0.08265394399225545,0.10451083744350936,0.1166666666666667,0.14025157232704408,0.20192110319144319,6,2
34,2025-11-17 00:00:00,35,2025-11-18 00:00:00,36,2025-11-19 00:00:00,0.04777967546392069,1,1,0.1396342231198049,0.10066178527952024,0.16666666666666669,0.13649425287356326,-0.3928572071609529,1,1
40,2025-11-25 00:00:00,43,2025-11-28 00:00:00,45,2025-12-02 00:00:00,0.05346077380186042,3,2,0.14528136170776063,0.09886654545751325,0.1375,0.13750000000000004,-0.17045430442868675,3,1
46,2025-12-03 00:00:00,47,2025-12-04 00:00:00,50,2025-12-09 00:00:00,0.014033762740354568,1,3,0.026769491684777352,0.10455367257038327,0.16666666666666669,0.13649425287356326,0.3475369807894837,1,3
51,2025-12-10 00:00:00,52,2025-12-11 00:00:00,53,2025-12-12 00:00:00,0.021504810399961046,1,1,0.09821157091038493,0.10209015259708645,0.16666666666666669,0.13649425287356326,0.16954250116832578,1,1
53,2025-12-12 00:00:00,57,2025-12-18 00:00:00,,,0.12892716927795914,4,,0.07735738996005966,0.10419754623002703,0.12000000000000002,0.13909090909090915,-0.7441612964322104,4,1
