peak_index,peak_date,trough_index,trough_date,recovery_index,recovery_date,depth_pct,duration_days,recovery_days,mean_pos_during_drawdown,mean_pos_outside_drawdown,mean_kelly_during,mean_kelly_outside,buy_hold_depth_pct,buy_hold_duration_days,buy_hold_recovery_days
2,2025-09-30 00:00:00,3,2025-10-01 00:00:00,5,2025-10-03 00:00:00,0.00781387960108397,1,2,0.04157666779224932,0.22037363380874403,0.16666666666666669,0.12442528735632187,0.7668204594977585,1,2
5,2025-10-03 00:00:00,13,2025-10-15 00:00:00,15,2025-10-17 00:00:00,0.3261591470665054,8,2,0.13011599985085298,0.22928980583988187,0.14074074074074075,0.12320261437908502,3.2400498719333126,8,7
43,2025-11-26 00:00:00,47,2025-12-03 00:00:00,48,2025-12-04 00:00:00,0.09760536003478104,4,1,0.22839348301546858,0.21314284875298747,0.12000000000000002,0.12636363636363643,2.3121642189816747,4,
48,2025-12-04 00:00:00,50,2025-12-08 00:00:00,51,2025-12-09 00:00:00,0.7647549797261624,2,1,0.5009366655999653,0.19933358069634663,0.0888888888888889,0.1277777777777778,-1.8204305185465508,2,2
51,2025-12-09 00:00:00,52,2025-12-10 00:00:00,58,2025-12-18 00:00:00,0.5103839071661996,1,6,0.5,0.20456593269813195,0.05,0.128448275862069,-1.020767814332378,1,5
