date,strategy_equity,buy_hold_equity
2010-01-04,100000.0,100000.0
2010-01-05,100129.91206580703,100172.89891492565
2010-01-06,97904.16983465571,98579.50873834433
2010-01-07,97650.88918682933,98397.27740166342
2010-01-08,98559.14161397099,99051.46157622596
2010-01-11,96962.5067078483,98177.66432461301
2010-01-12,94977.15276617171,97060.86717011673
2010-01-13,97388.66598457581,98429.98921305896
2010-01-14,96373.389654322,97859.91581337595
2010-01-15,93474.311606526,96224.47396745118
2010-01-19,100917.60521074699,100481.30013202217
2010-01-20,98940.64780073712,98934.62411756562
2010-01-21,96768.32472309671,97224.44109947975
2010-01-22,90738.52804628691,92402.23377277762
2010-01-25,93192.46632455128,94888.10091686768
2010-01-26,94039.83572830197,96229.15133261778
2010-01-27,94873.14895610971,97135.66783181891
2010-01-28,91001.42184807068,93121.79695297546
2010-01-29,88218.79409013844,89743.46027756929
2010-02-01,89222.92791497361,90991.07493287722
2010-02-02,89689.38166940286,91519.09666321677
2010-02-03,90946.10991258103,93093.7699429391
2010-02-04,88333.58543326225,89738.78291240269
2010-02-05,89536.80213340675,91332.15078040611
2010-02-08,89020.99458031508,90706.03823303571
2010-02-09,89817.75135118724,91673.29355366871
2010-02-10,89445.83158733234,91173.28396098022
2010-02-11,90615.87642399404,92832.1126327379
2010-02-12,91187.07410426336,93631.14640361186
2010-02-16,92204.9774700635,95042.30524351225
2010-02-17,91972.24085192545,94645.10845017698
2010-02-18,92105.96910543731,94822.66985788394
2010-02-19,91562.3657867176,94233.90186991986
2010-02-22,91010.02437154688,93649.84842808553
2010-02-23,89860.59543584127,92079.77815160343
2010-02-24,91724.21760306972,93761.97877680876
2010-02-25,92433.87295288568,94388.12106894968
2010-02-26,93318.88875422464,95612.35633461732
2010-03-01,95899.52396859913,97654.31252324735
2010-03-02,95788.7752430662,97588.89633664889
2010-03-03,96123.64499998423,97813.18677886587
2010-03-04,97098.74826158329,98458.00135070998
2010-03-05,103085.93806347474,102308.30573638306
2010-03-08,103180.04909464707,102369.0371216223
2010-03-09,106359.06710111334,104210.08225767562
2010-03-10,107804.87619291016,105060.5298644188
2010-03-11,108336.94972129661,105368.90133674478
2010-03-12,109251.26072502042,105882.89840777723
2010-03-15,106879.38106619091,104593.23951931848
2010-03-16,107365.7005789784,104878.26878296735
2010-03-17,107101.24984200347,104724.05702013015
2010-03-18,107523.59352326728,104971.72685198742
2010-03-19,105609.52960611152,103850.2820770951
2010-03-22,107550.34854213918,105018.45588649744
2010-03-23,110551.34017899008,106705.29669590619
2010-03-24,111426.34703174303,107177.22722520992
2010-03-25,109047.88449792363,105906.24805264697
2010-03-26,112728.56095782423,107892.15765739697
2010-03-29,114027.50385647942,108588.36375653243
2010-03-30,117082.24195910622,110205.10357798351
2010-03-31,116322.7434841684,109807.94396561141
2010-04-01,117187.0269881686,110261.20965140461
2010-04-05,119439.77025867223,111438.76793591066
2010-04-06,120386.17235798853,111929.32612776174
2010-04-07,121345.13526220489,112424.65835528367
2010-04-08,120754.99570322369,112120.9047585832
2010-04-09,122421.81929813758,112980.70709565956
2010-04-12,122877.56787676278,113214.37457678761
2010-04-13,123005.23651320336,113279.72383765237
2010-04-14,125982.57631843527,114803.02046246863
2010-04-15,128963.9354850098,116312.35191751886
2010-04-16,127546.37465703867,115602.07654192048
2010-04-19,127240.14263329018,115447.87965146854
2010-04-20,124941.18005476802,114289.04570001409
2010-04-21,138393.157115075,121125.21195008045
2010-04-22,144038.59207067723,124512.87361104928
2010-04-23,146710.79610858194,126550.16730689799
2010-04-26,145869.64052387179,125928.68007134572
2010-04-27,141088.98445697365,122442.8904123829
2010-04-28,140822.73227659139,122237.29455844697
2010-04-29,144761.96391304198,125526.84309380702
2010-04-30,140729.294059593,121998.96458453758
2010-05-03,143278.3137849776,124456.79728239868
2010-05-04,139457.98262982783,120872.87962544186
2010-05-05,138195.41253890947,119615.94742076391
2010-05-06,132876.26747599934,115064.72982601827
2010-05-07,127605.7850171971,110209.8106879206
2010-05-10,136190.88589225363,118681.37416675594
2010-05-11,137145.663888839,119863.56519927277
2010-05-12,138914.21364519084,122466.24749344528
2010-05-13,137754.3358988563,120723.35266396386
2010-05-14,136354.42184044496,118601.91101227245
2010-05-17,136479.83828430885,118788.82715031259
2010-05-18,135883.17935602146,117919.74444482938
2010-05-19,134430.44371138627,116041.32500459919
2010-05-20,130106.85977403418,111097.64747122594
2010-05-21,132014.0524560877,113228.36205513154
2010-05-24,133846.14496721592,115303.04492754239
2010-05-25,133220.39742381274,114583.4222578035
2010-05-26,132758.7888728912,114064.77013018237
2010-05-27,136590.19955770293,118382.34255237786
2010-05-28,137961.63813106055,120031.80162141711
2010-06-01,139493.61482945838,121877.47950548123
2010-06-02,140705.00200789748,123335.40456085482
2010-06-03,140409.9050396957,122947.56993404536
2010-06-04,137912.52388107285,119601.86327191576
2010-06-07,136060.3833420801,117256.22041231897
2010-06-08,135334.60014962245,116503.90080356979
2010-06-09,131585.08242005005,113639.57607158134
2010-06-10,135943.29875185434,117055.26474258649
2010-06-11,137683.56994692044,118457.10603311688
2010-06-14,138130.03759786778,118816.91364989
2010-06-15,141318.1641344628,121344.8101547456
2010-06-16,145679.57003725722,124877.32141202582
2010-06-17,148235.497282203,127036.10762312356
2010-06-18,149402.8908027179,128064.131509959
2010-06-21,147231.45473705925,126241.72890883831
2010-06-22,149189.62470804065,127961.34845537631
2010-06-23,147666.79157751662,126615.57605730383
2010-06-24,146632.0561958357,125695.10926072192
2010-06-25,145403.17419299934,124620.34890318383
