date,strategy_equity,buy_hold_equity
2020-01-02,100000.0,100000.0
2020-01-03,98528.18128221203,99027.81748465887
2020-01-06,99626.03718520743,99816.90634635797
2020-01-07,98970.48556451032,99347.45948730194
2020-01-08,101197.80316849974,100945.59573616767
2020-01-09,104204.08664346676,103089.75677680984
2020-01-10,104533.59780053569,103322.80997070606
2020-01-13,107650.61807893285,105530.21867230703
2020-01-14,105621.82810731075,104105.21788987804
2020-01-15,105006.961972527,103659.08056531733
2020-01-16,106791.70790789968,104957.54387477173
2020-01-17,108357.09544654698,106119.55367510322
2020-01-21,107393.5939967775,105400.39341689006
2020-01-22,107897.08469224742,105776.64428902177
2020-01-23,108502.8688123298,106286.01873677706
2020-01-24,108141.3151918216,105979.71754365978
2020-01-27,104458.45473088427,102863.36344991224
2020-01-28,107887.5822223473,105773.27220446548
2020-01-29,110479.49370715079,107987.36184859359
2020-01-30,110296.3194982927,107830.88658741774
2020-01-31,104783.4273600052,103049.76596152513
2020-02-03,104450.22908330908,102766.80591619588
2020-02-04,108472.5743062525,106159.48126380246
2020-02-05,109505.56364277306,107025.14805822197
2020-02-06,110964.5981181918,108277.0133742142
2020-02-07,109235.64228549585,106805.26706962372
2020-02-10,109832.22800358607,107312.50235123863
2020-02-11,109080.83651427818,106665.06211643195
2020-02-12,112017.84894213904,109198.1509595846
2020-02-13,111095.67047687998,108420.52718537685
2020-02-14,111125.87209569807,108447.21934219271
2020-02-18,108719.00967420443,106461.48304911051
2020-02-19,110489.19275338789,108003.36871247173
2020-02-20,109438.50350881105,106895.36495386198
2020-02-21,107184.30613142838,104475.78890708527
2020-02-24,102551.22325321597,99513.14475442214
2020-02-25,98530.50235339423,96142.41956972411
2020-02-26,100274.796666622,97667.58180123901
2020-02-27,92734.39256362607,91283.23518635352
2020-02-28,92668.28614335046,91229.82979719335
2020-03-02,102170.46749856786,99723.37315097802
2020-03-03,98597.01829896559,96556.23757136568
2020-03-04,103633.61399889676,101034.9770524377
2020-03-05,99931.57113074795,97757.70076100572
2020-03-06,98469.81558304917,96459.44820683607
2020-03-09,89883.81019614654,88830.27550246957
2020-03-10,97092.2341500752,95227.9734646451
2020-03-11,93334.7431667998,91920.64346960523
2020-03-12,83114.26340907614,82843.07087731839
2020-03-13,94173.33239045393,92768.37498929098
2020-03-16,86865.78565191675,80833.98816756604
2020-03-17,89157.47638051237,84388.25486088623
2020-03-18,87847.94213396808,82322.44736623862
2020-03-19,87444.091528369,81691.69894998554
2020-03-20,84113.22138622936,76505.4434401838
2020-03-23,83041.0737429183,74880.15137287573
2020-03-24,88039.75212129929,82392.53403618815
2020-03-25,87748.75361552763,81938.6461860301
2020-03-26,90519.30895513881,86250.49382597662
2020-03-27,88270.70084874745,82679.55112074918
2020-03-30,89782.13678289771,85039.05137360284
2020-03-31,89672.20114818965,84865.50493436078
2020-04-01,86841.2325937134,80400.13787610728
2020-04-02,87710.68011036268,81741.73752347154
2020-04-03,86954.36738767334,80566.99810394007
2020-04-06,97376.6865766425,87595.4497512508
2020-04-07,95814.32071294362,86580.91069255344
2020-04-08,99034.00461308134,88796.91294089082
2020-04-09,99990.38388048888,89437.69330869884
2020-04-13,102684.63225563228,91193.12676435104
2020-04-14,109827.1122199887,95798.64608697512
2020-04-15,108444.28364900306,94924.26456153048
2020-04-16,109642.14848914857,95678.53665018595
2020-04-17,107649.52423471674,94380.27355825208
2020-04-20,105002.45872230145,92421.28211080692
2020-04-21,100691.04951373904,89564.50476354365
2020-04-22,104093.49323033448,92144.26536450814
2020-04-23,103622.91168457895,91787.17214776183
2020-04-24,106324.17669879661,94437.01941867585
2020-04-27,106388.54223669798,94503.79723065451
2020-04-28,104784.3122176504,92971.92244331977
2020-04-29,107916.21829054233,96025.59791537737
2020-04-30,110895.08534410523,98051.37771256545
2020-05-01,108826.53974751008,96472.82062965463
2020-05-04,110615.4610545027,97837.76669368905
2020-05-05,112809.63639461361,99306.23575360142
2020-05-06,113830.78440462583,100330.76988167888
2020-05-07,114902.40947736776,101368.7185836318
2020-05-08,117391.13248467144,103781.4556214178
2020-05-11,119072.06483456657,105414.48240767686
2020-05-12,117464.79150233639,104209.78412441564
2020-05-13,116150.31955054133,102951.5223855307
2020-05-14,117100.71225016123,103584.02007064734
2020-05-15,116142.88938666384,102971.6179019333
2020-05-18,119961.22112034744,105397.75897583054
2020-05-19,118995.29416358266,104788.73942943703
2020-05-20,122230.91802563028,106826.67980655622
2020-05-21,120976.73359275168,106030.203972126
2020-05-22,122037.17767294496,106712.88249054585
2020-05-26,120881.3523211862,105990.07616590621
2020-05-27,121615.40571857967,106451.87260812517
2020-05-28,121617.02565868596,106498.71297016481
2020-05-29,121509.20556122302,106394.95814347363
2020-06-01,123550.18029166156,107703.42179119027
2020-06-02,124335.19144424447,108202.0161061297
2020-06-03,125244.4415093323,108797.68430523318
2020-06-04,124220.35101351816,107860.68738468403
2020-06-05,128177.65861357503,110932.69856651641
2020-06-08,129012.86671221844,111588.54793718533
2020-06-09,133541.75955703325,115112.3130719175
2020-06-10,138255.666295423,118073.82525794614
2020-06-11,129256.73892379428,112405.06659919697
2020-06-12,130513.01711931764,113375.51038343878
2020-06-15,132742.28168831355,114777.66529299895
2020-06-16,137571.97368142544,117819.5279313453
2020-06-17,137311.73748210582,117655.58139532444
2020-06-18,137348.9917568067,117702.41121959983
2020-06-19,136460.03603365953,117029.80680379189
2020-06-22,140466.24853017478,120091.7228074839
2020-06-23,144477.5936871285,122655.08664729344
2020-06-24,141592.77669721137,120489.93438028841
2020-06-25,144167.3244518481,122089.50376509056
2020-06-26,140081.53170627748,118338.24937598003
2020-06-29,144336.63574227694,121065.54921404622
2020-06-30,145948.71755041622,122076.14188003629
2020-07-01,145616.67003609464,121845.21731451621
2020-07-02,145594.16897851983,121845.21731451621
2020-07-06,149919.41970621896,125104.63209556411
2020-07-07,149400.08867397782,124716.45247431454
2020-07-08,153256.20202750046,127621.11342227705
2020-07-09,154017.35295005192,128169.9201838124
2020-07-10,154332.73456530343,128394.1005802199
2020-07-13,153503.7609337779,127801.79392790848
2020-07-14,156406.1308903654,129916.7126727891
2020-07-15,157844.8781949141,130810.19916479794
2020-07-16,155542.00165541432,129200.59782844083
2020-07-17,155223.2669168205,128939.56687049168
2020-07-20,159668.5970648541,131656.85583253138
2020-07-21,156742.32864286352,129839.7448427919
2020-07-22,157342.65592370843,130204.50955190377
2020-07-23,147584.93367287063,124278.03933094056
2020-07-24,147090.6207053331,123970.21016200872
2020-07-27,151166.97709788437,126908.2968981354
2020-07-28,147855.09043405487,124823.52669674081
2020-07-29,151687.98582494643,127216.16821812419
2020-07-30,153304.43026198278,128755.51428030395
2020-07-31,167909.25932344195,142234.7794904338
2020-08-03,172748.19986315438,145818.7468722599
2020-08-04,173764.67047325967,146792.56274105798
2020-08-05,174438.59591976393,147324.61445745427
2020-08-06,181154.8708505285,152464.69348436338
2020-08-07,176608.70657263615,148998.2432493238
2020-08-10,179442.92539228193,151163.94348006923
2020-08-11,173393.53422613576,146668.3435762158
2020-08-12,179770.2086927494,151542.74449114662
2020-08-13,184102.70097224053,154224.71086745925
2020-08-14,183885.0499265173,154087.2351952052
2020-08-17,183149.0747235992,153684.92443211193
2020-08-18,185210.38713198926,154965.57892000346
2020-08-19,185526.45805965515,155159.97959467326
2020-08-20,190175.57355527478,158602.9306154612
2020-08-21,203171.0054474888,166776.16808745576
2020-08-24,205861.88176188886,168770.81932908366
2020-08-25,203967.19520242664,167386.27302356585
2020-08-26,207179.83486796072,169662.5670899932
2020-08-27,204410.75058430625,167634.395220323
2020-08-28,204075.84387382606,167362.79488484273
2020-08-31,212148.42425566152,173038.45577916803
2020-09-01,221568.6669505484,179931.0387632711
2020-09-02,216203.17539541813,176203.13605971282
2020-09-03,196075.3652997595,162096.1467716663
2020-09-04,196223.9982483833,162203.4212116131
2020-09-08,181657.6208925221,151287.9835029193
2020-09-09,189777.33768425012,157322.31827862668
2020-09-10,181393.48650397264,152186.40166859172
2020-09-11,178726.86175404562,150188.3572668791
2020-09-14,184968.29461123727,154694.02073558018
2020-09-15,185292.20492577815,154935.36714993202
2020-09-16,179264.47251282187,150362.67296291052
2020-09-17,175997.91484426107,147962.34941139736
2020-09-18,168221.1938423892,143268.96621055357
2020-09-21,175074.83854321652,147613.71801933445
2020-09-22,178130.77234646963,149933.61735418023
2020-09-23,169864.65645958067,143644.43728813162
2020-09-24,171892.49660967357,145119.5346017499
2020-09-25,179458.25559108812,150563.83888222135
2020-09-28,185219.2427452854,154157.60638478913
2020-09-29,183584.51238936928,152991.01265701393
2020-09-30,186068.64803417755,155297.45526692728
2020-10-01,188168.7111799798,156611.57769403994
2020-10-02,179690.4383219981,151556.13798949355
2020-10-05,185853.88776801128,156222.70258035063
2020-10-06,178748.65926930954,151743.86825940048
2020-10-07,181448.83587277637,154318.5391202378
2020-10-08,181158.2822313876,154171.06310972155
2020-10-09,184654.77416152327,156852.98733497722
2020-10-12,197850.9019724834,166816.35912026098
2020-10-13,191673.09730575746,162391.15148151998
2020-10-14,191838.8450751139,162511.86157087074
2020-10-15,190778.48708666395,161868.20439342564
2020-10-16,187050.23424219756,159601.96335408173
2020-10-19,180401.60602814832,155525.41872069635
2020-10-20,183716.91985754928,157577.12141791088
2020-10-21,182347.19798910982,156718.8732095152
2020-10-22,180690.6653877731,155216.99943696716
2020-10-23,179167.83201688254,154264.9335135571
2020-10-26,179155.32705786894,154278.33754966836
2020-10-27,181822.19495952246,156356.79563028415
2020-10-28,174131.09355876414,149115.61286741093
2020-10-29,181620.43944184613,154640.38351560672
2020-10-30,167589.56602982624,145977.75119685286
2020-11-02,167399.87837655703,145857.0411075021
2020-11-03,170813.6019188568,148096.45299909505
2020-11-04,178604.5407794889,154144.21288644214
2020-11-05,185710.4213355123,159615.35685242875
2020-11-06,185385.6499063748,159434.03354317878
2020-11-09,180290.04717734962,156250.4169002976
2020-11-10,179535.0550848609,155780.33777538728
2020-11-11,187055.340369203,160508.65366468133
2020-11-12,186446.62237516558,160132.5397834847
2020-11-13,186553.1946673722,160199.69695497598
2020-11-16,188770.39891848958,161596.68836005934
2020-11-17,186825.58216411693,160374.31824617035
2020-11-18,183913.539275038,158547.48090003885
2020-11-19,185183.75524498423,159366.84475839484
2020-11-20,183273.4580456079,157620.61077092277
2020-11-23,175740.0407632451,152932.5596787836
2020-11-24,178481.29182485043,154705.6755028278
2020-11-25,179631.7391933012,155860.92005851824
2020-11-27,180420.64367149043,156613.126745383
2020-11-30,184774.16111339416,159917.6115440785
2020-12-01,191376.94956206178,164847.472712196
2020-12-02,191988.48237719046,165331.04017533147
2020-12-03,191747.49337619529,165142.9937724974
2020-12-04,190542.0232436216,164216.10256785285
2020-12-07,193624.18524160574,166231.01793011115
2020-12-08,194918.5643806196,167077.29523833204
2020-12-09,189386.63747443058,163584.78511233095
2020-12-10,192492.2727629549,165545.95787697347
2020-12-11,190775.6951172076,164431.04134502335
2020-12-14,189439.2617346539,163584.78511233095
2020-12-15,202067.4336067846,171778.77144211088
2020-12-16,201909.78505434148,171684.75350957597
2020-12-17,203811.70870842124,172880.2628624213
2020-12-18,199434.0630093383,170140.0015743419
2020-12-21,202725.48577226538,172248.9243313709
2020-12-22,210684.02696996456,177151.95635173743
2020-12-23,208659.6642284119,175916.10843738753
