index,date,price,action,position,position_delta,shares,equity_before,commission,slippage,total_cost
1,2020-01-03,71.69664001464844,BUY,1.3988226601847336,1.3988226601847336,1951.0295878564718,100000.0,69.94113300923668,41.964679805542005,111.90581281477868
2,2020-01-06,72.26792907714844,SELL,1.3983889106711243,-0.000433749513609305,0.5913625279961262,98528.16865773298,0.02136827261605363,0.012820963569632174,0.034189236185685805
3,2020-01-07,71.92803955078125,BUY,1.3990055065787559,0.0006165959076316341,0.8540338172571416,99625.9907421818,0.030714489092688185,0.018428693455612908,0.04914318254830109
4,2020-01-08,73.0851058959961,SELL,1.3990054675376247,-3.90411312167771e-08,5.286873801242739e-05,98970.42416039147,1.931958658112965e-06,1.159175194867779e-06,3.091133852980744e-06
5,2020-01-09,74.63749694824219,BUY,1.8,0.4009945324623754,543.691152859172,101197.75577269313,20.289873381156365,12.173924028693818,32.46379740985019
9,2020-01-15,75.0496826171875,SELL,1.638123574344453,-0.16187642565554694,230.47924948485263,106855.55017438109,8.648697261842884,5.189218357105729,13.837915618948614
10,2020-01-16,75.98979949951172,BUY,1.7032259014021998,0.06510232705774666,90.8912282556731,106091.54117158547,3.4534031057064762,2.0720418634238857,5.525444969130362
11,2020-01-17,76.83108520507812,BUY,1.7117129642478024,0.008487062845602633,11.968715400530856,108349.54441393934,0.45978469636675845,0.27587081782005507,0.7356555141868135
12,2020-01-21,76.3104248046875,BUY,1.7502539233708878,0.038540959123085416,55.7591187314308,110402.07960423629,2.1275010185652463,1.2765006111391477,3.404001629704394
13,2020-01-22,76.58281707763672,BUY,1.7611677177925855,0.010913794421697709,15.546270009021708,109089.2045733859,0.5952885761702296,0.3571731457021377,0.9524617218723672
14,2020-01-23,76.95160675048828,SELL,1.655503226940428,-0.10566449085215757,150.73393701182584,109774.04567364219,5.799609322443446,3.4797655934660674,9.279374915909514
15,2020-01-24,76.7298583984375,BUY,1.656109161264799,0.0006059343243709492,0.8737213616560197,110639.90545370492,0.033520258179778196,0.020112154907866917,0.05363241308764512
16,2020-01-27,74.47358703613281,BUY,1.7106395755201913,0.0545304142553924,80.6251518238785,110111.84022067593,3.002222130828519,1.8013332784971112,4.8035554093256305
17,2020-01-28,76.58039093017578,SELL,1.3978726658812366,-0.3127669096389547,427.0736767681135,104568.18836955455,16.35273456144483,9.811640736866899,26.16437529831173
18,2020-01-29,78.18341064453125,SELL,1.2784772779419273,-0.11939538793930926,165.9629671552811,108677.15275134321,6.487775406443097,3.8926652438658573,10.380440650308955
19,2020-01-30,78.07009887695312,SELL,1.251852420842992,-0.02662485709893536,38.05135101036533,111575.1616897752,1.4853363678904359,0.8912018207342615,2.3765381886246972
20,2020-01-31,74.60858154296875,BUY,1.2671905462619504,0.015338125418958404,22.89565617948001,111370.35226841389,0.8541062155232554,0.5124637293139532,1.3665699448372086
21,2020-02-03,74.40367126464844,SELL,1.0253657416696969,-0.24182480459225353,341.6308684276354,105111.5946158006,12.709295414173074,7.625577248503843,20.334872662676915
22,2020-02-04,76.86001586914062,BUY,1.0494286194839424,0.024062877814245542,32.80867554200465,104795.25110297065,1.2608376614019816,0.7565025968411889,2.0173402582431708
23,2020-02-05,77.48676300048828,SELL,0.9779764417367256,-0.0714521777472168,99.9799879635786,108423.92599331589,3.873562816062743,2.3241376896376456,6.197700505700388
24,2020-02-06,78.39311981201172,SELL,0.9587580469765966,-0.019218394760128987,26.791025603479355,109282.38836978363,1.0501160400101153,0.6300696240060691,1.6801856640161845
25,2020-02-07,77.3275375366211,BUY,0.969489523934067,0.010731476957470343,15.336003144475649,110506.25776078847,0.5929476794080899,0.3557686076448539,0.9487162870529438
26,2020-02-10,77.6948013305664,BUY,0.9788118700989744,0.009322346164907458,13.084440184584489,109049.04867079275,0.5082964903314857,0.30497789419889143,0.8132743845303771
27,2020-02-11,77.2260513305664,SELL,0.9617296818438983,-0.017082188255076125,24.23330297695467,109555.18529959726,0.9357211498037344,0.5614326898822406,1.497153839685975
28,2020-02-12,79.06000518798828,BUY,0.990392272711597,0.028662590867698734,39.487379685411625,108918.0129318629,1.5609362213943532,0.9365617328366118,2.497497954230965
29,2020-02-13,78.49700164794922,SELL,0.9871793060515797,-0.003212966660017358,4.56288305029853,111477.23466160968,0.17908631915934164,0.10745179149560496,0.2865381106549466
30,2020-02-14,78.51634979248047,SELL,0.9736948324504271,-0.013484473601152569,19.010569269298752,110693.27217748115,0.7463202532512204,0.4477921519507322,1.1941124052019525
