date,strategy_equity,buy_hold_equity
2020-01-02,100000.0,100000.0
2020-01-03,98528.16865773298,99027.80704934202
2020-01-06,99625.9907421818,99816.87475236258
2020-01-07,98970.42416039147,99347.41740501262
2020-01-08,101197.75577269313,100945.56402323367
2020-01-09,105034.44259848213,103089.73537569235
2020-01-10,105461.87108742817,103322.79908279312
2020-01-13,109517.48488638428,105530.21808954571
2020-01-14,106855.55017438109,104105.2069195168
2020-01-15,106091.54117158547,103659.04856644273
2020-01-16,108349.54441393934,104957.54335235752
2020-01-17,110402.07960423629,106119.53195471293
2020-01-21,109089.2045733859,105400.39284780943
2020-01-22,109774.04567364219,105776.62260476645
2020-01-23,110639.90545370492,106285.99699884508
2020-01-24,110111.84022067593,105979.71691353135
2020-01-27,104568.18836955455,102863.34207265156
2020-01-28,108677.15275134321,105773.27159609176
2020-01-29,111575.1616897752,107987.37154466748
2020-01-30,111370.35226841389,107830.86468669123
2020-01-31,105111.5946158006,103049.79725343741
2020-02-03,104795.25110297065,102766.77401134705
2020-02-04,108423.92599331589,106159.49115249405
2020-02-05,109282.38836978363,107025.15785569164
2020-02-06,110506.25776078847,108277.02303976529
2020-02-07,109049.04867079275,106805.23473921143
2020-02-10,109555.18529959726,107312.50158066447
2020-02-11,108918.0129318629,106665.06141408351
2020-02-12,111477.23466160968,109198.128914779
2020-02-13,110693.27217748115,108420.50522251539
2020-02-14,110718.64432059633,108447.22898980787
2020-02-18,108656.77157884436,106461.49290597785
2020-02-19,110143.7496506528,108003.3362558063
2020-02-20,109269.8272316325,106895.34315171848
2020-02-21,107409.53307968637,104475.73574662158
2020-02-24,103700.51639240497,99513.15534348892
2020-02-25,100841.09664617179,96142.38836293742
2020-02-26,102082.21791764062,97667.59258478683
2020-02-27,96556.77752599974,91283.21502937928
2020-02-28,96508.24828758452,91229.80964584685
2020-03-02,102727.7212174539,99723.37318012831
2020-03-03,100919.6146262304,96556.23793426123
2020-03-04,103497.21010854768,101034.93479232177
2020-03-05,101648.63632208025,97757.67992176766
2020-03-06,100905.23039844994,96459.48019322044
2020-03-09,96506.02819266524,88830.26614174557
2020-03-10,100375.78799568629,95227.97396750998
2020-03-11,98433.51177653155,91920.65485875185
2020-03-12,93044.0941521691,82843.06214751184
2020-03-13,99234.24684585286,92768.35467581627
2020-03-16,95384.12110699053,80833.97964947186
2020-03-17,96642.33544557344,84388.25650601496
2020-03-18,95932.59643749666,82322.43869129413
2020-03-19,95712.08793025755,81691.69034150783
2020-03-20,93889.18297260634,76505.4353782214
2020-03-23,93290.80653268799,74880.14875106432
2020-03-24,96098.63618022976,82392.52535385809
2020-03-25,95939.81837996715,81938.63755152967
2020-03-26,97454.41653184773,86250.51108151171
2020-03-27,96243.9657270354,82679.54240817393
2020-03-30,97067.94207013639,85039.03187462591
2020-03-31,97008.51722479651,84865.49599143492
2020-04-01,95477.2303029987,80400.13467261278
2020-04-02,95955.18736832292,81741.73944748401
2020-04-03,95541.48193039128,80566.98961398067
2020-04-06,101267.27006931692,87595.44578953138
2020-04-07,100454.85896772613,86580.8857622175
2020-04-08,102142.67410401981,88796.89304591937
2020-04-09,102635.8578742355,89437.65227067721
2020-04-13,104018.64041601362,91193.10661687225
2020-04-14,107636.30074448952,95798.657067467
2020-04-15,106958.68698128797,94924.28617192573
2020-04-16,107549.373026986,95678.50549228217
2020-04-17,106572.09344616724,94380.26361268244
2020-04-20,105261.80050775947,92421.26183390802
2020-04-21,103100.79520681624,89564.51640097456
2020-04-22,104842.71614145515,92144.25565456372
2020-04-23,104605.73881731014,91787.17301321017
2020-04-24,105969.1814443638,94437.02000488953
2020-04-27,106001.241144839,94503.77673430507
2020-04-28,105181.20874020313,92971.93372168504
2020-04-29,106797.73155100418,96025.57725866417
