index,date,price,action,position,position_delta,shares,equity_before,commission,slippage,total_cost
1,2020-01-03,52.87785720825195,BUY,1.1876313426631195,1.1876313426631195,2245.98991972349,100000.0,59.38156713315598,35.628940279893584,95.01050741304957
2,2020-01-06,53.283851623535156,SELL,1.1830908130138114,-0.004540529649308178,8.431940602950958,98950.19010712909,0.22464313599305022,0.1347858815958301,0.35942901758888035
3,2020-01-07,52.847782135009766,SELL,1.1627004781740222,-0.020390334839789137,38.52475325150164,99848.66764755013,1.017973883320184,0.6107843299921103,1.6287582133122942
4,2020-01-08,52.050804138183594,BUY,1.1789680600576646,0.016267581883642412,30.908533424749848,98896.93692630928,0.8044070097450776,0.48264420584704654,1.287051215592124
5,2020-01-09,52.44930648803711,SELL,1.1482339218103141,-0.030734138247350495,56.92032007177069,97137.30343810233,1.4927156564207358,0.8956293938524413,2.388345050273177
6,2020-01-10,51.983154296875,SELL,1.1424934503840476,-0.005740471426266547,10.820854288926373,97988.8403505386,0.28125106906263064,0.16875064143757837,0.450001710500209
7,2020-01-13,52.479366302490234,BUY,1.1425987983153731,0.00010534793132555009,0.19470612728786055,96993.40126293237,0.005109027087639461,0.0030654162525836763,0.008174443340223138
8,2020-01-14,52.028263092041016,BUY,1.3246514589345564,0.18205266061918324,343.0923105559128,98051.28328115371,8.925248499229635,5.355149099537781,14.280397598767415
9,2020-01-15,51.9455451965332,SELL,1.1649945607775076,-0.15965689815704875,297.8895219382127,96920.54526948059,7.737016812707548,4.6422100876245285,12.379226900332077
10,2020-01-16,51.742549896240234,SELL,0.9099999999999999,-0.2549945607775077,476.6923939009728,96728.65139308076,12.332639988289644,7.399583992973786,19.73222398126343
12,2020-01-21,50.81026077270508,BUY,1.339948101835811,0.4299481018358111,812.6209505498347,96033.64273618361,20.64474120340029,12.386844722040172,33.03158592544046
13,2020-01-22,50.51704406738281,BUY,1.3449090428088781,0.004960940973067096,9.246948491818136,94161.27040939053,0.2335642522249979,0.14013855133499872,0.37370280355999663
14,2020-01-23,50.20124816894531,SELL,1.3164184953974232,-0.02849054741145496,53.024068257945586,93430.09002606894,1.330937204772111,0.7985623228632666,2.1294995276353776
15,2020-01-24,49.86293029785156,BUY,1.3552050307358405,0.03878653533841736,72.07609573156526,92659.09693265635,1.7969626688021576,1.0781776012812945,2.875140270083452
16,2020-01-27,48.67498779296875,SELL,0.9099999999999999,-0.4452050307358406,839.7384158409479,91809.96241841104,20.43712857017253,12.262277142103516,32.69940571227605
17,2020-01-28,48.607330322265625,BUY,1.1623149607138372,0.2523149607138373,466.07289222216997,89786.8242231992,11.32727951324836,6.796367707949016,18.123647221197377
18,2020-01-29,48.201332092285156,BUY,1.3572178628129885,0.1949029020991513,362.3947092983893,89623.6410194267,8.7339538656894,5.240372319413639,13.97432618510304
19,2020-01-30,48.71258544921875,SELL,1.3335667797861708,-0.023651083026817732,43.01426627765544,88593.66478946684,1.0476680607928694,0.6286008364757216,1.676268897268591
20,2020-01-31,46.70513153076172,BUY,1.3500755738897114,0.01650879410354067,31.75742022262817,89845.1140206182,0.7416172442877604,0.4449703465726562,1.1865875908604167
21,2020-02-03,45.660057067871094,SELL,1.3279373879908671,-0.02213818589884431,41.137036832259355,84845.22887045285,0.9391597246820387,0.5634958348092232,1.5026555594912618
22,2020-02-04,45.088645935058594,SELL,0.9099999999999999,-0.4179373879908672,763.068140804673,82322.64021762315,17.20285461253267,10.3217127675196,27.524567380052268
23,2020-02-05,47.16377258300781,BUY,1.3286019838028882,0.41860198380288827,722.0893484330402,81357.612079891,17.028228907054096,10.216937344232457,27.245166251286555
24,2020-02-06,46.52469253540039,SELL,0.9099999999999999,-0.41860198380288827,776.5229076354899,86305.10824680667,18.063744762218143,10.838246857330885,28.90199161954903
25,2020-02-07,46.216434478759766,BUY,1.1682747808113034,0.2582747808113035,476.196652219628,85212.00291867595,11.004055688156594,6.602433412893956,17.60648910105055
26,2020-02-10,45.728336334228516,SELL,1.1451722533724409,-0.02310252743886254,42.70803945883949,84534.80242443421,0.9764837962746575,0.5858902777647944,1.562374074039452
27,2020-02-11,46.16304397583008,SELL,1.1426478583161146,-0.0025243950563262896,4.566734685945872,83510.84890811921,0.10540718706663392,0.06324431223998035,0.16865149930661427
28,2020-02-12,46.72740173339844,BUY,1.3294674515630294,0.18681959324691477,337.5086025235621,84417.80535167089,7.88545002929819,4.731270017578914,12.616720046877104
29,2020-02-13,46.468101501464844,SELL,1.1477563197652887,-0.18171113179774068,335.427523295438,85777.24460065895,7.793340099438689,4.676004059663213,12.469344159101901
30,2020-02-14,46.25455856323242,BUY,1.1867395634008893,0.03898324363560057,71.82192662922195,85218.4477630718,1.6610457556977645,0.9966274534186585,2.657673209116423
31,2020-02-18,45.66732406616211,SELL,1.1804985535784804,-0.006241009822408827,11.582287444371302,84751.04016827107,0.2644660370747724,0.1586796222448634,0.42314565931963577
