index,date,price,action,position,position_delta,shares,equity_before,commission,slippage,total_cost
1,2010-01-05,6.4234700202941895,BUY,1.3984217383277295,1.3984217383277295,21770.50307558971,100000.0,69.92108691638647,41.95265214983188,111.87373906621835
2,2010-01-06,6.321294784545898,SELL,1.3974031677845031,-0.0010185705432264047,16.13425280491121,100129.90144518678,0.050994684054115134,0.030596810432469077,0.0815914944865842
3,2010-01-07,6.309608459472656,BUY,1.3988483154003801,0.001445147615876996,22.423886452802112,97904.14633247895,0.07074297182842725,0.04244578309705634,0.11318875492548358
4,2010-01-08,6.351558208465576,BUY,1.3990048917622686,0.000156576361888483,2.4072540185479365,97650.84484629691,0.007644907010684945,0.004586944206410966,0.012231851217095913
5,2010-01-11,6.295526027679443,SELL,1.3987808280506338,-0.00022406371163485872,3.5078119978642928,98559.11772428766,0.01104176086638044,0.0066250565198282645,0.017666817386208705
6,2010-01-12,6.223916053771973,SELL,1.398500257592585,-0.0002805704580488566,4.388160576849151,97342.90363536729,0.013655771530390354,0.008193462918234211,0.021849234448624563
7,2010-01-13,6.311707019805908,SELL,1.3984961209514066,-4.136641178265066e-06,0.06278286134633568,95794.39202153977,0.00019813351334158394,0.00011888010800495035,0.0003170136213465343
8,2010-01-14,6.275153636932373,BUY,1.398761276809713,0.00026515585830644284,4.127628490980306,97684.06816471754,0.012950751468540373,0.007770450881124223,0.020721202349664597
9,2010-01-15,6.170280456542969,SELL,1.3923599671033986,-0.006401309706314473,100.52061788300999,96892.73484008024,0.3101202020015801,0.18607212120094804,0.49619232320252815
10,2010-01-19,6.4432454109191895,SELL,1.3840422786227369,-0.008317688480661722,122.16915105046188,94637.56952330077,0.3935829109308909,0.23614974655853452,0.6297326574894254
11,2010-01-20,6.344067096710205,SELL,1.3624632257533993,-0.02157905286933759,341.6128825940176,100431.42585541848,1.0836075241385168,0.65016451448311,1.7337720386216269
12,2010-01-21,6.234402656555176,BUY,1.3764264613533128,0.013963235599913526,220.21574418249878,98323.45882319337,0.6864568102733227,0.4118740861639936,1.0983308964373164
13,2010-01-22,5.925184726715088,SELL,1.3547141215799101,-0.0217123397734027,351.7213909949268,95982.94038006042,1.042007106991063,0.6252042641946377,1.6672113711857008
14,2010-01-25,6.084587574005127,SELL,1.329935148654785,-0.024778972925125098,364.6115203240638,89531.98877962437,1.1092553629514583,0.6655532177708748,1.774808580722333
